name,rating,reviews,address,phone,website,hours,email,social_media,category,plus_code,url
"Cargo Force, Inc.",4.0,22,"2461 NW 67th Ave, Miami, FL 33122",(305) 871-0709,cargoforceinc.com,not_available,not_available,not_available,Freight forwarding service,"QMWV+4M Miami, Florida","https://www.google.com/maps/place/Cargo+Force,+Inc./data=!4m7!3m6!1s0x88d9b991a7025d73:0x725927d87d31e21c!8m2!3d25.7952639!4d-80.3058253!16s%2Fg%2F11c6s1p010!19sChIJc10Cp5G52YgRHOIxfdgnWXI?authuser=0&hl=en&rclk=1"
Inc Intercontinental Cargo Ent,1.0,not_available,"8501 NW 17th St # 100, Doral, FL 33126",(305) 599-2967,not_available,not_available,not_available,not_available,Freight forwarding service,"QMR7+RX Doral, Florida",https://www.google.com/maps/place/Inc+Intercontinental+Cargo+Ent/data=!4m7!3m6!1s0x88d9b96cdd3d4803:0x98e6e82533e8dfd5!8m2!3d25.7920411!4d-80.3350623!16s%2Fg%2F1hc3bf8vl!19sChIJA0g93Wy52YgR1d_oMyXo5pg?authuser=0&hl=en&rclk=1
Mas Air Cargo,5.0,not_available,"6500 NW 22nd St, Miami, FL 33122",(305) 526-5690,masair.com,not_available,not_available,not_available,Freight forwarding service,"QMVX+58 Miami, Florida",https://www.google.com/maps/place/Mas+Air+Cargo/data=!4m7!3m6!1s0x88d9badfdc817b09:0x39808abb7cd5a91b!8m2!3d25.7929118!4d-80.3017371!16s%2Fg%2F1tczfq1p!19sChIJCXuB3N-62YgRG6nVfLuKgDk?authuser=0&hl=en&rclk=1
Aduanair Cargo & Freight,2.8,6,"5900 NW 99th Ave Bay #6, Doral, FL 33178",(305) 718-3636,aduanaircargo.com,not_available,not_available,not_available,Shipping company,"RJGR+VH Doral, Florida",https://www.google.com/maps/place/Aduanair+Cargo+%26+Freight/data=!4m7!3m6!1s0x88d9bbf085ac90f5:0x3d2a75d392ada9f9!8m2!3d25.8271503!4d-80.3586004!16s%2Fg%2F12hr_s5k4!19sChIJ9ZCshfC72YgR-amtktN1Kj0?authuser=0&hl=en&rclk=1
Cirrus Air Cargo,3.0,not_available,"8400 NW 36th St Suite 450, Doral, FL 33166",not_available,cirrusaircargo.com,not_available,not_available,not_available,Airline,"RM58+MW Doral, Florida",https://www.google.com/maps/place/Cirrus+Air+Cargo/data=!4m7!3m6!1s0x88d9b9a1bf363631:0xab8ab4c479846f47!8m2!3d25.8092084!4d-80.3327294!16s%2Fg%2F11rsh8yrhm!19sChIJMTY2v6G52YgRR2-EecS0iqs?authuser=0&hl=en&rclk=1
NL Cargo Inc,4.0,20,"8600 NW 30th Terrace STE 203, Doral, FL 33122",(305) 593-8446,not_available,not_available,not_available,not_available,Freight forwarding service,"RM27+JV Doral, Florida",https://www.google.com/maps/place/NL+Cargo+Inc/data=!4m7!3m6!1s0x88d9b965800a73bd:0xf24dfa2925ec8297!8m2!3d25.8015559!4d-80.3353303!16s%2Fg%2F1td48shc!19sChIJvXMKgGW52YgRl4LsJSn6TfI?authuser=0&hl=en&rclk=1
SKYWORLD AIR CARGO,5.0,3,"8601 NW 27th St, Doral, FL 33122",not_available,skyworldaircargo.com,not_available,not_available,not_available,Airline,"RM27+2R Doral, Florida",https://www.google.com/maps/place/SKYWORLD+AIR+CARGO/data=!4m7!3m6!1s0x88d9b96f0aa67493:0x388235e3db7b819b!8m2!3d25.8000003!4d-80.3354699!16s%2Fg%2F11b7hks260!19sChIJk3SmCm-52YgRm4F72-M1gjg?authuser=0&hl=en&rclk=1
Ocean Air Cargo EXpress,4.5,38,"8353 NW 68th St, Miami, FL 33166",(305) 513-8742,oceanair-usa.com,not_available,not_available,not_available,Shipping service,"RMP8+6Q Miami, Florida",https://www.google.com/maps/place/Ocean+Air+Cargo+EXpress/data=!4m7!3m6!1s0x88d9bbd4682a8055:0x408479dabd47f7ec!8m2!3d25.8355766!4d-80.3330156!16s%2Fg%2F11h64rg0t_!19sChIJVYAqaNS72YgR7PdHvdp5hEA?authuser=0&hl=en&rclk=1
Polar Air Cargo,2.9,7,"6640 NW 22nd St Building 707A, Miami, FL 33122",(888) 380-3400,polaraircargo.com,not_available,not_available,not_available,Freight forwarding service,"QMVV+7Q Miami, Florida",https://www.google.com/maps/place/Polar+Air+Cargo/data=!4m7!3m6!1s0x88d9b9c17e253d61:0xed0d069ff07212fd!8m2!3d25.7932162!4d-80.305525!16s%2Fg%2F11h1kb1wcz!19sChIJYT0lfsG52YgR_RJy8J8GDe0?authuser=0&hl=en&rclk=1
Atlantic Air Cargo,not_available,not_available,"1840 NW 93rd Ave, Doral, FL 33172",(305) 594-2253,atlanticaircargoinc.com,not_available,not_available,not_available,Aircraft rental service,"QMR3+H8 Doral, Florida",https://www.google.com/maps/place/Atlantic+Air+Cargo/data=!4m7!3m6!1s0x88d9b9408636f7e1:0xb1d6ad7afe50afc9!8m2!3d25.7914022!4d-80.3467253!16s%2Fg%2F1tp305dd!19sChIJ4fc2hkC52YgRya9Q_nqt1rE?authuser=0&hl=en&rclk=1
Next Day Cargo,4.1,142,"8805 NW 35th Ln, Doral, FL 33172",(305) 477-3451,nextdaycargo.com,not_available,andy@nextdaycargo.con,not_available,Freight forwarding service,"RM56+3C Doral, Florida",https://www.google.com/maps/place/Next+Day+Cargo/data=!4m7!3m6!1s0x88d9b966b73e9343:0x12aec6c1e1a91714!8m2!3d25.8076519!4d-80.3389172!16s%2Fg%2F1td05w25!19sChIJQ5M-t2a52YgRFBep4cHGrhI?authuser=0&hl=en&rclk=1
Express Air Freight MIA,5.0,not_available,"9990 NW 14th St Registrar Suite, Miami, FL 33172",(305) 592-3344,expressairfreight.com,not_available,not_available,not_available,Freight forwarding service,"QJPR+6J Miami, Florida",https://www.google.com/maps/place/Express+Air+Freight+MIA/data=!4m7!3m6!1s0x88d9becc05c7423b:0xa0ad4f3e913a54ad!8m2!3d25.7856233!4d-80.358477!16s%2Fg%2F1tk68h1v!19sChIJO0LHBcy-2YgRrVQ6kT5PraA?authuser=0&hl=en&rclk=1
Hi Tech Air Shipping Inc,4.3,6,"7951 NW 21st St, Doral, FL 33122",(305) 591-7363,hitechairshipping.com,not_available,not_available,not_available,Freight forwarding service,"QMVF+PQ Doral, Florida",https://www.google.com/maps/place/Hi+Tech+Air+Shipping+Inc/data=!4m7!3m6!1s0x88d9b99761aa0547:0xea4d3036a6794b4e!8m2!3d25.7943339!4d-80.3256119!16s%2Fg%2F1tf36rwg!19sChIJRwWqYZe52YgRTkt5pjYwTeo?authuser=0&hl=en&rclk=1
Ak Cargo,4.8,5,"2350 NW 93rd Ave, Doral, FL 33172",(305) 640-8857,akcargo.com,not_available,not_available,not_available,Shipping company,"QMW3+36 Doral, Florida",https://www.google.com/maps/place/Ak+Cargo/data=!4m7!3m6!1s0x88d9beb7b96aaaab:0x52fc3ec5eacf1b2c!8m2!3d25.795154!4d-80.346881!16s%2Fg%2F11d_78x000!19sChIJq6pqube-2YgRLBvP6sU-_FI?authuser=0&hl=en&rclk=1
Montero Express Cargo,5.0,3,"7705 NW 29th St # 101, Doral, FL 33122",(786) 763-7669,not_available,not_available,not_available,not_available,Freight forwarding service,"RM2G+FW Doral, Florida",https://www.google.com/maps/place/Montero+Express+Cargo/data=!4m7!3m6!1s0x88d9b977ff6e189b:0x236bbbb4cd858082!8m2!3d25.8011698!4d-80.3226627!16s%2Fg%2F1v4207z0!19sChIJmxhu_3e52YgRgoCFzbS7ayM?authuser=0&hl=en&rclk=1
A1 International Cargo,4.6,115,"8538 NW 72nd St, Miami, FL 33166",(786) 456-8684,a1internationalcargo.com,not_available,not_available,not_available,Freight forwarding service,"RMQ7+8F Miami, Florida",https://www.google.com/maps/place/A1+International+Cargo/data=!4m7!3m6!1s0x88d9bbb8c52735b7:0xeaa8f6c27e987093!8m2!3d25.8383059!4d-80.3363527!16s%2Fg%2F11g6mwg541!19sChIJtzUnxbi72YgRk3CYfsL2qOo?authuser=0&hl=en&rclk=1
Worldwide Cargo Express Inc,5.0,3,"6940 NW 12th St, Doral, FL 33126",(305) 594-3777,wessco.com,not_available,not_available,not_available,Freight forwarding service,"QMJQ+XR Doral, Florida",https://www.google.com/maps/place/Worldwide+Cargo+Express+Inc/data=!4m7!3m6!1s0x88d9b9c07f47d755:0x4fce426ce3d7413f!8m2!3d25.7824642!4d-80.3104563!16s%2Fg%2F1tftg37j!19sChIJVddHf8C52YgRP0HX42xCzk8?authuser=0&hl=en&rclk=1
Atlas Air Cargo - MIA WORK,3.8,37,"4350 NW 36th St, Miami, FL 33166",(305) 704-0966,not_available,not_available,not_available,not_available,Freight forwarding service,"RP4J+RG Miami, Florida",https://www.google.com/maps/place/Atlas+Air+Cargo+-+MIA+WORK/data=!4m7!3m6!1s0x88d9b9af35c536c9:0x92404ce364a38e6e!8m2!3d25.8070425!4d-80.2687474!16s%2Fg%2F11fpg1dtpp!19sChIJyTbFNa-52YgRbo6jZONMQJI?authuser=0&hl=en&rclk=1
"Freight R Us – Freight, Logistics Company | Air, Ocean Freight Service | White Glove Service",4.8,22,"7521 NW 52nd St, Miami, FL 33166",(561) 463-5385,freightrus.net,not_available,not_available,not_available,Freight forwarding service,"RMCJ+98 Miami, Florida","https://www.google.com/maps/place/Freight+R+Us+%E2%80%93+Freight,+Logistics+Company+%7C+Air,+Ocean+Freight+Service+%7C+White+Glove+Service/data=!4m7!3m6!1s0x88d9bbb0fd492607:0x499e0330e735609b!8m2!3d25.8209016!4d-80.319183!16s%2Fg%2F11f66wtnbd!19sChIJByZJ_bC72YgRm2A15zADnkk?authuser=0&hl=en&rclk=1"
Air Cargo Miami cr corp.La Macha,4.0,4,"8580 NW 56th St, Doral, FL 33166",not_available,envioslamacha.com,not_available,not_available,not_available,Freight forwarding service,"RMF7+MC Doral, Florida",https://www.google.com/maps/place/Air+Cargo+Miami+cr+corp.La+Macha/data=!4m7!3m6!1s0x88d9bb25e8c2fc4b:0x93d9ccfb4e24f574!8m2!3d25.8242277!4d-80.3364226!16s%2Fg%2F11r5_7d8y2!19sChIJS_zC6CW72YgRdPUkTvvM2ZM?authuser=0&hl=en&rclk=1
Cargo Sales Int'l,5.0,24,"8200 NW 41st St Suite 200, Doral, FL 33166",(866) 287-2583,cargosalesintl.com,Open 24 hours,not_available,not_available,Shipping service,"RM69+CQ Doral, Florida",https://www.google.com/maps/place/Cargo+Sales+Int%27l/data=!4m7!3m6!1s0x88d9b97d10c3d21b:0x88f1802ef9700a1a!8m2!3d25.8110604!4d-80.3306115!16s%2Fg%2F11h5q805wz!19sChIJG9LDEH252YgRGgpw-S6A8Yg?authuser=0&hl=en&rclk=1
Ocean Air Cargo,4.3,4,"5555 NW 72nd Ave, Miami, FL 33166",(305) 888-2864,not_available,not_available,not_available,not_available,Freight forwarding service,"RMFQ+M2 Miami, Florida",https://www.google.com/maps/place/Ocean+Air+Cargo/data=!4m7!3m6!1s0x88d9ba31d0c63f55:0xf3861e98cc622956!8m2!3d25.8241527!4d-80.3123939!16s%2Fg%2F1tx_74sl!19sChIJVT_G0DG62YgRVilizJgehvM?authuser=0&hl=en&rclk=1
Air-Sea Forwarders Inc,5.0,2,"10925 NW 27th St #201, Doral, FL 33172",(305) 599-1557,airseainc.com,not_available,not_available,not_available,Freight forwarding service,"QJXF+PX Doral, Florida",https://www.google.com/maps/place/Air-Sea+Forwarders+Inc/data=!4m7!3m6!1s0x88d9beb0c57d6133:0x33ab80e1fe17372!8m2!3d25.7992825!4d-80.3750318!16s%2Fg%2F1tdbrp1t!19sChIJM2F9xbC-2YgRcnPhHw64OgM?authuser=0&hl=en&rclk=1
"Consolidated Air Cargo, Inc",not_available,not_available,"8377 NW 68th St, Miami, FL 33166",(305) 255-7413,consolidatedaircargo.com,not_available,not_available,not_available,Warehouse,"RMP8+6J Miami, Florida","https://www.google.com/maps/place/Consolidated+Air+Cargo,+Inc/data=!4m7!3m6!1s0x88d9bbc8884afa91:0xe381f4ca9f45bc2b!8m2!3d25.8355885!4d-80.3333901!16s%2Fg%2F11fkt6rfnb!19sChIJkfpKiMi72YgRK7xFn8r0geM?authuser=0&hl=en&rclk=1"
"Air Sea Shipping, Inc",3.8,6,"1955 NW 72nd Ave, Miami, FL 33126",(305) 592-5176,airseaship.com,not_available,not_available,not_available,Freight forwarding service,"QMRQ+V4 Miami, Florida","https://www.google.com/maps/place/Air+Sea+Shipping,+Inc/data=!4m7!3m6!1s0x88d9b999baa496ef:0x815116ea4bacf14b!8m2!3d25.7921772!4d-80.3121504!16s%2Fg%2F11fhqjx5r1!19sChIJ75akupm52YgRS_GsS-oWUYE?authuser=0&hl=en&rclk=1"
"DIMAR International Cargo, Corp.",4.7,3,"1950 NW 88th Ct, Doral, FL 33172",(305) 477-2477,dimarintl.com,not_available,not_available,not_available,Freight forwarding service,"QMR6+M8 Doral, Florida","https://www.google.com/maps/place/DIMAR+International+Cargo,+Corp./data=!4m7!3m6!1s0x88d9bbc9efe97527:0x8a50ecfa398add11!8m2!3d25.7916257!4d-80.339166!16s%2Fg%2F11c31s23fq!19sChIJJ3Xp78m72YgREd2KOfrsUIo?authuser=0&hl=en&rclk=1"
7 Cargo Corp,4.1,7,"8428 NW 66th St, Miami, FL 33166",(305) 646-1044,7cargo.com,not_available,not_available,not_available,Freight forwarding service,"RMM7+6Q Miami, Florida",https://www.google.com/maps/place/7+Cargo+Corp/data=!4m7!3m6!1s0x88d9bbc6510fead1:0xe17c378297e2e321!8m2!3d25.8330619!4d-80.3355076!16s%2Fg%2F11b6b08w08!19sChIJ0eoPUca72YgRIePil4I3fOE?authuser=0&hl=en&rclk=1
Korean Air Cargo - MIA,4.3,4,"6650 NW 22nd St building 707b, Miami, FL 33122",(305) 874-5045,cargo.koreanair.com,not_available,not_available,not_available,Freight forwarding service,"QMVV+8M Miami, Florida",https://www.google.com/maps/place/Korean+Air+Cargo+-+MIA/data=!4m7!3m6!1s0x88d9b905d39364df:0x4dad70e1b4a430dd!8m2!3d25.7932571!4d-80.305806!16s%2Fg%2F11fv3dsxv3!19sChIJ32ST0wW52YgR3TCktOFwrU0?authuser=0&hl=en&rclk=1
Nobel Cargo Systems,4.3,7,"1680 NW 82nd Ave, Doral, FL 33126",(305) 341-0680,nobelcargo.com,not_available,not_available,not_available,Freight forwarding service,"QMQC+R8 Doral, Florida",https://www.google.com/maps/place/Nobel+Cargo+Systems/data=!4m7!3m6!1s0x88d9b96d1899361d:0x8d13802aa4d9a675!8m2!3d25.7896094!4d-80.3291477!16s%2Fg%2F11c3kdbt3w!19sChIJHTaZGG252YgRdabZpCqAE40?authuser=0&hl=en&rclk=1
Xpress Freight Services,3.7,20,"8550 NW 17th St # 100, Doral, FL 33126",(305) 591-0033,shipwithxpress.com,not_available,not_available,not_available,Freight forwarding service,"QMQ8+95 Doral, Florida",https://www.google.com/maps/place/Xpress+Freight+Services/data=!4m7!3m6!1s0x88d9bbf055555555:0xfcab416abb061be3!8m2!3d25.7884442!4d-80.3346024!16s%2Fg%2F11f72_363y!19sChIJVVVVVfC72YgR4xsGu2pBq_w?authuser=0&hl=en&rclk=1
ACI Cargo Inc,5.0,not_available,"2250 NW 96th Ave #206, Doral, FL 33172",(305) 418-4104,acicargo.com,not_available,not_available,not_available,Freight forwarding service,"QJVX+P9 Doral, Florida",https://www.google.com/maps/place/ACI+Cargo+Inc/data=!4m7!3m6!1s0x88d9b99b20f1210f:0x66a4d6a9ee5d0ed1!8m2!3d25.7943272!4d-80.3515096!16s%2Fg%2F1tjrqsf8!19sChIJDyHxIJu52YgR0Q5d7qnWpGY?authuser=0&hl=en&rclk=1
B&H Worldwide Inc.,5.0,9,"1525 NW 82nd Ave, Doral, FL 33126",(305) 471-0444,bhworldwide.com,not_available,not_available,not_available,Logistics service,"QMQF+94 Doral, Florida",https://www.google.com/maps/place/B%26H+Worldwide+Inc./data=!4m7!3m6!1s0x88d9b951e7eb8d0d:0x9fa373a49cf2cbd3!8m2!3d25.7884402!4d-80.3271301!16s%2Fg%2F11h6v1wy8v!19sChIJDY3r51G52YgR08vynKRzo58?authuser=0&hl=en&rclk=1
Express International Freight,4.5,17,"8345 NW 74th St, Doral, FL 33166",(305) 477-4041,eifreight.com,not_available,not_available,not_available,Freight forwarding service,"RMR8+QJ Doral, Florida",https://www.google.com/maps/place/Express+International+Freight/data=!4m7!3m6!1s0x88d9bbb9b8daa49d:0x7b0be54f3484ab55!8m2!3d25.8418788!4d-80.3333935!16s%2Fg%2F1tfcv0f9!19sChIJnaTauLm72YgRVauENE_lC3s?authuser=0&hl=en&rclk=1
United Cargo - MIA,3.4,10,"1851 NW 68th Ave building 711, Miami, FL 33126",(305) 925-0726,unitedcargo.com,not_available,not_available,not_available,Freight forwarding service,"QMRV+M3 Miami, Florida",https://www.google.com/maps/place/United+Cargo+-+MIA/data=!4m7!3m6!1s0x88d9b973aa40cdff:0x2d2989fb42997c1c!8m2!3d25.7916603!4d-80.3073295!16s%2Fg%2F11h_4jl1ph!19sChIJ_81AqnO52YgRHHyZQvuJKS0?authuser=0&hl=en&rclk=1
Caribbean American Freight Inc,3.0,2,"9393 NW 13th St, Doral, FL 33172",(305) 592-2225,caribbean-american.com,not_available,not_available,not_available,Freight forwarding service,"QMP2+2J Doral, Florida",https://www.google.com/maps/place/Caribbean+American+Freight+Inc/data=!4m7!3m6!1s0x88d9b93c0344947b:0x4a3ec46f8779528a!8m2!3d25.7850633!4d-80.3483757!16s%2Fg%2F1ts_7dry!19sChIJe5REAzy52YgRilJ5h2_EPko?authuser=0&hl=en&rclk=1
Ariel Cargo Export Inc,5.0,not_available,"8407 NW 68th St, Miami, FL 33166",(305) 597-7534,not_available,not_available,not_available,not_available,Freight forwarding service,"RMP8+64 Miami, Florida",https://www.google.com/maps/place/Ariel+Cargo+Export+Inc/data=!4m7!3m6!1s0x88d9bbc83fded757:0xe09fac7565a721f9!8m2!3d25.8355011!4d-80.3346302!16s%2Fg%2F11bccj908v!19sChIJV9feP8i72YgR-SGnZXWsn-A?authuser=0&hl=en&rclk=1
Northern Air Cargo,4.3,6,"1701 63rd Ave Building 712 Building 712, Miami, FL 33126",(800) 727-2141,nac.aero,not_available,not_available,not_available,Freight forwarding service,"QPQ2+X7 Miami, Florida",https://www.google.com/maps/place/Northern+Air+Cargo/data=!4m7!3m6!1s0x88d9b91d53adb2cd:0x9e5f15beccc9f061!8m2!3d25.7899359!4d-80.2993066!16s%2Fg%2F11fkr193jh!19sChIJzbKtUx252YgRYfDJzL4VX54?authuser=0&hl=en&rclk=1
Jauser Cargo Corporation,4.6,13,"2030 NW 95th Ave, Doral, FL 33172",(305) 470-3688,jausercargo.net,not_available,not_available,not_available,Shipping company,"QMV2+44 Doral, Florida",https://www.google.com/maps/place/Jauser+Cargo+Corporation/data=!4m7!3m6!1s0x88d9b97330389665:0x2a46ab41ab73d97e!8m2!3d25.792761!4d-80.3497258!16s%2Fg%2F1tfjgbc1!19sChIJZZY4MHO52YgRftlzq0GrRio?authuser=0&hl=en&rclk=1
Corp Master Freight America,5.0,9,"8950 NW 27th St Suite 313, Doral, FL 33172",(305) 470-1224,masterfreight.com,not_available,not_available,not_available,Freight forwarding service,"QMX5+PG Doral, Florida",https://www.google.com/maps/place/Corp+Master+Freight+America/data=!4m7!3m6!1s0x88d9b96906677f15:0xb8623b4cbf1752ab!8m2!3d25.799345!4d-80.3412246!16s%2Fg%2F1tnhz3p8!19sChIJFX9nBmm52YgRq1IXv0w7Yrg?authuser=0&hl=en&rclk=1
Chatelain Cargo Services Inc Miami FL USA| A World-Wide Freight Services Company,not_available,not_available,"8900 NW 35th Ln #140, Doral, FL 33172",(305) 552-5212,chatelaincargo.com,not_available,not_available,not_available,Import export company,"RM45+MW Doral, Florida",https://www.google.com/maps/place/Chatelain+Cargo+Services+Inc+Miami+FL+USA%7C+A+World-Wide+Freight+Services+Company/data=!4m7!3m6!1s0x88d9bbbc9983f113:0xab88c27cf300ee3!8m2!3d25.8067214!4d-80.3401539!16s%2Fg%2F11g0llf1j2!19sChIJE_GDmby72YgR4w4wzyeMuAo?authuser=0&hl=en&rclk=1
American Wings,4.1,14,"3000 NW 79th Ave, Doral, FL 33122",(305) 477-7733,americanwingsfl.com,not_available,not_available,not_available,Freight forwarding service,"RM2F+QV Doral, Florida",https://www.google.com/maps/place/American+Wings/data=!4m7!3m6!1s0x88d9b979c4a80b73:0xc9e97deb47a4d735!8m2!3d25.8018966!4d-80.3253051!16s%2Fg%2F1tg4m5d3!19sChIJcwuoxHm52YgRNdekR-t96ck?authuser=0&hl=en&rclk=1
Cargolux - MIA,4.0,29,"1751 NW 68th Ave building 706-b, Miami, FL 33126",(305) 397-0170,cargolux.com,not_available,not_available,not_available,Freight forwarding service,"QMRV+83 Miami, Florida",https://www.google.com/maps/place/Cargolux+-+MIA/data=!4m7!3m6!1s0x88d9b994351db3eb:0xc7be9506a13cb557!8m2!3d25.7908453!4d-80.3073049!16s%2Fg%2F1tdwqxfm!19sChIJ67MdNZS52YgRV7U8oQaVvsc?authuser=0&hl=en&rclk=1
