name,rating,reviews,address,phone,website,hours,email,social_media,category,plus_code,url
Cargo Sales Int'l,5.0,24,"8200 NW 41st St Suite 200, Doral, FL 33166",(866) 287-2583,cargosalesintl.com,Open 24 hours,not_available,not_available,Shipping service,"RM69+CQ Doral, Florida",https://www.google.com/maps/place/Cargo+Sales+Int%27l/data=!4m7!3m6!1s0x88d9b97d10c3d21b:0x88f1802ef9700a1a!8m2!3d25.8110604!4d-80.3306115!16s%2Fg%2F11h5q805wz!19sChIJG9LDEH252YgRGgpw-S6A8Yg?authuser=0&hl=en&rclk=1
Smart Transport Inc - Freight Broker,5.0,4,"2222 W 79th St, Hialeah, FL 33016",(305) 333-6936,truckyourfreight.com,not_available,not_available,not_available,Logistics service,"VMVC+MF Hialeah, Florida",https://www.google.com/maps/place/Smart+Transport+Inc+-+Freight+Broker/data=!4m7!3m6!1s0x88d9bb28b1347c27:0xb8e0c1d365205d35!8m2!3d25.8941625!4d-80.3287642!16s%2Fg%2F11s0tbf8p_!19sChIJJ3w0sSi72YgRNV0gZdPB4Lg?authuser=0&hl=en&rclk=1
FIAFreight,4.4,19,"2801 NW 74th Ave Suite 104, Doral, FL 33122",(800) 863-2142,fiafreight.com,not_available,not_available,not_available,Transportation service,"QMXM+JR Doral, Florida",https://www.google.com/maps/place/FIAFreight/data=!4m7!3m6!1s0x88d9c77366694c73:0xb28fa68b3332751d!8m2!3d25.7990107!4d-80.3154142!16s%2Fg%2F11j1srmk1y!19sChIJc0xpZnPH2YgRHXUyM4umj7I?authuser=0&hl=en&rclk=1
Ramps Logistics LLC.,5.0,not_available,"1940 NW 82nd Ave, Doral, FL 33122",(305) 906-5168,rampslogistics.com,not_available,not_available,not_available,Freight forwarding service,"QMVC+45 Doral, Florida",https://www.google.com/maps/place/Ramps+Logistics+LLC./data=!4m7!3m6!1s0x88d9b973ac2cf4d3:0xa1358ab6f822db0d!8m2!3d25.7927773!4d-80.329504!16s%2Fg%2F11gfgzs3pg!19sChIJ0_QsrHO52YgRDdsi-LaKNaE?authuser=0&hl=en&rclk=1
American Wings,4.1,14,"3000 NW 79th Ave, Doral, FL 33122",(305) 477-7733,americanwingsfl.com,not_available,not_available,not_available,Freight forwarding service,"RM2F+QV Doral, Florida",https://www.google.com/maps/place/American+Wings/data=!4m7!3m6!1s0x88d9b979c4a80b73:0xc9e97deb47a4d735!8m2!3d25.8018966!4d-80.3253051!16s%2Fg%2F1tg4m5d3!19sChIJcwuoxHm52YgRNdekR-t96ck?authuser=0&hl=en&rclk=1
Doral Customs Brokers,5.0,38,"8805 NW 35th Ln, Doral, FL 33172",(786) 224-0500,doralcustomsbrokers.com,not_available,not_available,not_available,Customs broker,"RM56+58 Doral, Florida",https://www.google.com/maps/place/Doral+Customs+Brokers/data=!4m7!3m6!1s0x88d9b966b4e5a7e9:0x878baed6fc9a65d1!8m2!3d25.8078898!4d-80.3391653!16s%2Fg%2F11bvt8g624!19sChIJ6afltGa52YgR0WWa_Naui4c?authuser=0&hl=en&rclk=1
Whiting World Wide Inc,4.7,7,"1901 NW 79th Ave, Doral, FL 33126",(305) 594-5811,whitingworldwide.com,not_available,not_available,not_available,Freight forwarding service,"QMRG+RG Doral, Florida",https://www.google.com/maps/place/Whiting+World+Wide+Inc/data=!4m7!3m6!1s0x88d9b974fd62416f:0xe8ecfbbef966228f!8m2!3d25.7921011!4d-80.3237452!16s%2Fg%2F1tflbg6g!19sChIJb0Fi_XS52YgRjyJm-b777Og?authuser=0&hl=en&rclk=1
Magnum Freight Corporation,4.4,28,"2600 NW 75th Ave #100, Miami, FL 33122",(305) 269-0900,magnumfreight.com,not_available,not_available,not_available,Freight forwarding service,"QMXJ+GC Miami, Florida",https://www.google.com/maps/place/Magnum+Freight+Corporation/data=!4m7!3m6!1s0x88d9b99d1846b953:0xde7a92caea410454!8m2!3d25.7988405!4d-80.3188902!16s%2Fg%2F1tfrhks9!19sChIJU7lGGJ252YgRVARB6sqSet4?authuser=0&hl=en&rclk=1
L R Brokers,5.0,not_available,"3555 NW 77th Ave, Doral, FL 33122",(305) 594-4030,lrbrokers.com,not_available,not_available,not_available,Customs broker,"RM3H+VX Doral, Florida",https://www.google.com/maps/place/L+R+Brokers/data=!4m7!3m6!1s0x88d9b982143a659f:0x6d8ad7711f9897d6!8m2!3d25.8046572!4d-80.3200671!16s%2Fg%2F1thn69nn!19sChIJn2U6FIK52YgR1peYH3HXim0?authuser=0&hl=en&rclk=1
Xpress Freight Services,3.7,20,"8550 NW 17th St # 100, Doral, FL 33126",(305) 591-0033,shipwithxpress.com,not_available,not_available,not_available,Freight forwarding service,"QMQ8+95 Doral, Florida",https://www.google.com/maps/place/Xpress+Freight+Services/data=!4m7!3m6!1s0x88d9bbf055555555:0xfcab416abb061be3!8m2!3d25.7884442!4d-80.3346024!16s%2Fg%2F11f72_363y!19sChIJVVVVVfC72YgR4xsGu2pBq_w?authuser=0&hl=en&rclk=1
"Armellini Logistics- Miami, FL",4.1,108,"2811 NW 74th Ave, Doral, FL 33122",(305) 592-5933,armellini.com,not_available,not_available,not_available,Logistics service,"RM2M+3H Doral, Florida","https://www.google.com/maps/place/Armellini+Logistics-+Miami,+FL/data=!4m7!3m6!1s0x88d9b99caae672dd:0x780e4daa63745e5e!8m2!3d25.8002471!4d-80.3160018!16s%2Fg%2F1tsr3_sh!19sChIJ3XLmqpy52YgRXl50Y6pNDng?authuser=0&hl=en&rclk=1"
A Customs Brokerage,4.2,10,"8400 NW 36th St Suite 100, Doral, FL 33166",(305) 805-6797,acb-us.com,not_available,not_available,not_available,Customs broker,"RM58+MR Doral, Florida",https://www.google.com/maps/place/A+Customs+Brokerage/data=!4m7!3m6!1s0x88d9bbdaeb0cc46f:0x80b96c87b841f8c0!8m2!3d25.8091906!4d-80.3328895!16s%2Fg%2F1vzn6c84!19sChIJb8QM69q72YgRwPhBuIdsuYA?authuser=0&hl=en&rclk=1
EvoluXion Y LLC,5.0,6,"8195 NW 54th St, Doral, FL 33166",(305) 510-4393,evoluxiony.com,not_available,not_available,not_available,Transportation service,"RMFC+37 Doral, Florida",https://www.google.com/maps/place/EvoluXion+Y+LLC/data=!4m7!3m6!1s0x88d9bbcbf9ad45a1:0xefe3a701e578459!8m2!3d25.8227445!4d-80.3293224!16s%2Fg%2F11h7d10tvc!19sChIJoUWt-cu72YgRWYRXHnA6_g4?authuser=0&hl=en&rclk=1
Express International Freight,4.5,17,"8345 NW 74th St, Doral, FL 33166",(305) 477-4041,eifreight.com,not_available,not_available,not_available,Freight forwarding service,"RMR8+QJ Doral, Florida",https://www.google.com/maps/place/Express+International+Freight/data=!4m7!3m6!1s0x88d9bbb9b8daa49d:0x7b0be54f3484ab55!8m2!3d25.8418788!4d-80.3333935!16s%2Fg%2F1tfcv0f9!19sChIJnaTauLm72YgRVauENE_lC3s?authuser=0&hl=en&rclk=1
Deluxe Freight LLC,4.5,99,"11401 NW 107th St #100, Miami, FL 33178",(305) 513-0156,deluxefreight.com,not_available,not_available,not_available,Freight forwarding service,"VJC8+CC Miami, Florida",https://www.google.com/maps/place/Deluxe+Freight+LLC/data=!4m7!3m6!1s0x88d9bc8c3901be2d:0xf83a6b8da38e980b!8m2!3d25.8711127!4d-80.3839649!16s%2Fg%2F11cl_hvmnb!19sChIJLb4BOYy82YgRC5iOo41rOvg?authuser=0&hl=en&rclk=1
Mvp International Freight Systems,4.6,12,"8012 NW 29th St, Doral, FL 33122",(305) 597-9099,mvp-ifs.com,not_available,not_available,not_available,Freight forwarding service,"RM2F+32 Doral, Florida",https://www.google.com/maps/place/Mvp+International+Freight+Systems/data=!4m7!3m6!1s0x88d9b9775c266e2f:0x58a2b038bc1ef9ae!8m2!3d25.8001657!4d-80.3274392!16s%2Fg%2F1tjy298d!19sChIJL24mXHe52YgRrvkevDiwolg?authuser=0&hl=en&rclk=1
UTB LOGISTICS,3.1,55,"14750 NW 77th Ct #200, Miami Lakes, FL 33016",(305) 819-3000,utblogistics.com,not_available,info@utblogistics.com,not_available,Logistics service,"WM5F+2G Miami Lakes, Florida",https://www.google.com/maps/place/UTB+LOGISTICS/data=!4m7!3m6!1s0x88d9a50ff4aee745:0x77f37b7d002fd56b!8m2!3d25.907555!4d-80.326244!16s%2Fg%2F11pkcszztx!19sChIJReeu9A-l2YgRa9UvAH1783c?authuser=0&hl=en&rclk=1
Transcargo Brokers Inc.,4.7,7,"2535A NW 72nd Ave, Miami, FL 33122",(305) 594-1928,transcargobrokers.com,not_available,not_available,not_available,Customs broker,"QMXP+4X Miami, Florida",https://www.google.com/maps/place/Transcargo+Brokers+Inc./data=!4m7!3m6!1s0x88d9b99ae2ee9985:0x3f79fdb93076455a!8m2!3d25.7978433!4d-80.3125284!16s%2Fg%2F1tqg13z0!19sChIJhZnu4pq52YgRWkV2MLn9eT8?authuser=0&hl=en&rclk=1
Amad Logistics,4.3,64,"8274 NW 14th St, Doral, FL 33126",(305) 888-0344,amadlogistics.com,not_available,not_available,not_available,Freight forwarding service,"QMP9+5X Doral, Florida",https://www.google.com/maps/place/Amad+Logistics/data=!4m7!3m6!1s0x88d9b90dbec8c66f:0xa6f05891b32bcc51!8m2!3d25.7854837!4d-80.3300944!16s%2Fg%2F1tfklzw2!19sChIJb8bIvg252YgRUcwrs5FY8KY?authuser=0&hl=en&rclk=1
Astral Freight Services Inc,5.0,9,"10832 NW 27th St, Doral, FL 33172",(305) 599-1651,astralfreight.com,not_available,not_available,not_available,Freight forwarding service,"QJXH+F8 Doral, Florida",https://www.google.com/maps/place/Astral+Freight+Services+Inc/data=!4m7!3m6!1s0x88d9b90c5bd4df03:0x517cbbb99d3ca397!8m2!3d25.7986894!4d-80.3717208!16s%2Fg%2F1vtzj00j!19sChIJA9_UWwy52YgRl6M8nbm7fFE?authuser=0&hl=en&rclk=1
Star Freight Logistics LLC,4.7,3,"5963 NW 102nd Ave, Doral, FL 33178",(305) 513-9488,starfreight.us,not_available,not_available,not_available,Freight forwarding service,"RJHQ+27 Doral, Florida",https://www.google.com/maps/place/Star+Freight+Logistics+LLC/data=!4m7!3m6!1s0x88d9bbf76695badf:0xde4b88a166733733!8m2!3d25.8276139!4d-80.3617777!16s%2Fg%2F1v5_b74y!19sChIJ37qVZve72YgRMzdzZqGIS94?authuser=0&hl=en&rclk=1
Ram's Cargo Brokers,5.0,not_available,"4815 NW 79th Ave UNIT 12, Doral, FL 33166",(305) 591-8277,ramscargo.com,not_available,not_available,not_available,Customs broker,"RM9F+4X Doral, Florida",https://www.google.com/maps/place/Ram%27s+Cargo+Brokers/data=!4m7!3m6!1s0x88d9b97e7a6df457:0xac889ba0cea15db5!8m2!3d25.817771!4d-80.32501!16s%2Fg%2F1tfpkmg5!19sChIJV_Rten652YgRtV2hzqCbiKw?authuser=0&hl=en&rclk=1
C and R Customs Brokers Inc.,4.8,82,"2375 NW 70th Ave Unit B-10, Miami, FL 33122",(305) 885-5244,crcustomsbrokers.com,not_available,not_available,not_available,Customs broker,"QMWR+64 Miami, Florida",https://www.google.com/maps/place/C+and+R+Customs+Brokers+Inc./data=!4m7!3m6!1s0x88d9ba521634f6a1:0x702d13a4062b36b3!8m2!3d25.7956117!4d-80.3097232!16s%2Fg%2F11bbrmnl4d!19sChIJofY0FlK62YgRszYrBqQTLXA?authuser=0&hl=en&rclk=1
MH Logistics,5.0,12,"3042 NW 73rd St Suite 4, Miami, FL 33147",(786) 937-5352,mhls.co,not_available,not_available,not_available,Freight forwarding service,"RQR3+29 Miami, Florida",https://www.google.com/maps/place/MH+Logistics/data=!4m7!3m6!1s0x88d9b1cd039e420b:0x3c934124341baee6!8m2!3d25.8400393!4d-80.2466008!16s%2Fg%2F11kqlt2jd0!19sChIJC0KeA82x2YgR5q4bNCRBkzw?authuser=0&hl=en&rclk=1
Freight Group USA - Envios a Mexico,4.4,7,"8342 NW 56th St, Doral, FL 33166",(305) 632-8897,not_available,not_available,not_available,not_available,Freight forwarding service,"RMF9+M4 Doral, Florida",https://www.google.com/maps/place/Freight+Group+USA+-+Envios+a+Mexico/data=!4m7!3m6!1s0x88d9bbd0052f9829:0x34f16350de965bd1!8m2!3d25.8241566!4d-80.3322245!16s%2Fg%2F124t3l4ns!19sChIJKZgvBdC72YgR0VuW3lBj8TQ?authuser=0&hl=en&rclk=1
LogiCarrier Corp,4.9,43,"5065 NW 74th Ave # 7, Miami, FL 33166",(786) 615-2402,logicarrier.com,not_available,not_available,not_available,Freight forwarding service,"RM9M+VF Miami, Florida",https://www.google.com/maps/place/LogiCarrier+Corp/data=!4m7!3m6!1s0x88d9ba2d837a5a47:0x6062ba163f0b8fde!8m2!3d25.8196278!4d-80.3163288!16s%2Fg%2F1pv29wgct!19sChIJR1p6gy262YgR3o8LPxa6YmA?authuser=0&hl=en&rclk=1
St. Lucia Express Freight Services,5.0,7,"11450 NW 34th St Suite 100, Doral, FL 33178",(305) 418-4151,stluciaexpress.com,not_available,not_available,not_available,Freight forwarding service,"RJ38+VR Doral, Florida",https://www.google.com/maps/place/St.+Lucia+Express+Freight+Services/data=!4m7!3m6!1s0x88d9bf0f9124e85b:0x96eddc602b825f52!8m2!3d25.804652!4d-80.382993!16s%2Fg%2F11vm6wqrh1!19sChIJW-gkkQ-_2YgRUl-CK2Dc7ZY?authuser=0&hl=en&rclk=1
Caribbean American Freight Inc,3.0,2,"9393 NW 13th St, Doral, FL 33172",(305) 592-2225,caribbean-american.com,not_available,not_available,not_available,Freight forwarding service,"QMP2+2J Doral, Florida",https://www.google.com/maps/place/Caribbean+American+Freight+Inc/data=!4m7!3m6!1s0x88d9b93c0344947b:0x4a3ec46f8779528a!8m2!3d25.7850633!4d-80.3483757!16s%2Fg%2F1ts_7dry!19sChIJe5REAzy52YgRilJ5h2_EPko?authuser=0&hl=en&rclk=1
"Cargo Brokers International, Inc.",5.0,not_available,"1751 NW 129th Ave suite 115, Miami, FL 33182",(305) 477-3990,cargobrokers.com,not_available,not_available,not_available,Freight forwarding service,"QHRW+35 Miami, Florida","https://www.google.com/maps/place/Cargo+Brokers+International,+Inc./data=!4m7!3m6!1s0x88d9beb151fbbb4b:0x162c906ebd008314!8m2!3d25.7901848!4d-80.4046176!16s%2Fg%2F1v8y4v51!19sChIJS7v7UbG-2YgRFIMAvW6QLBY?authuser=0&hl=en&rclk=1"
"USA International Freight, Corp.",4.9,39,"7282 NW 66th St, Miami, FL 33166",(305) 593-5515,usaintl.com,not_available,not_available,not_available,Freight forwarding service,"RMMM+8J Miami, Florida","https://www.google.com/maps/place/USA+International+Freight,+Corp./data=!4m7!3m6!1s0x88d9bbc631843959:0x1937e6775371f55!8m2!3d25.8332779!4d-80.3158859!16s%2Fg%2F12m968pt3!19sChIJWTmEMca72YgRVR83dWd-kwE?authuser=0&hl=en&rclk=1"
"M.C. Int’l Freight Forwarders, Inc",3.9,14,"7700 NW 79th Pl suite d-1, Medley, FL 33166",(305) 406-2214,mciff.com,not_available,not_available,not_available,Freight forwarding service,"RMVC+WM Medley, Florida","https://www.google.com/maps/place/M.C.+Int%E2%80%99l+Freight+Forwarders,+Inc/data=!4m7!3m6!1s0x88d9bbb10ca8379f:0x32de42b2f52bd1eb!8m2!3d25.844843!4d-80.328309!16s%2Fg%2F1trtw3g6!19sChIJnzeoDLG72YgR69Er9bJC3jI?authuser=0&hl=en&rclk=1"
Harmonized Freight Brokers,not_available,not_available,"9990 NW 14th St STE 101, Doral, FL 33172",(305) 591-8946,not_available,not_available,not_available,not_available,Freight forwarding service,"QJPR+6J Doral, Florida",https://www.google.com/maps/place/Harmonized+Freight+Brokers/data=!4m7!3m6!1s0x88d9b9353f9a96fb:0xcb81d13d355863ba!8m2!3d25.7856233!4d-80.3584771!16s%2Fg%2F1vxf_zms!19sChIJ-5aaPzW52YgRumNYNT3Rgcs?authuser=0&hl=en&rclk=1
WT Cargo,4.8,6,"3620 NW 114th Ave, Doral, FL 33178",(305) 717-5400,wtcargo.com,not_available,not_available,not_available,Freight forwarding service,"RJ59+35 Doral, Florida",https://www.google.com/maps/place/WT+Cargo/data=!4m7!3m6!1s0x88d9bea486e2ff91:0xc71fc619c50e819d!8m2!3d25.8077404!4d-80.3821245!16s%2Fg%2F1ptyssv2x!19sChIJkf_ihqS-2YgRnYEOxRnGH8c?authuser=0&hl=en&rclk=1
Chatelain Cargo Services Inc Miami FL USA| A World-Wide Freight Services Company,not_available,not_available,"8900 NW 35th Ln #140, Doral, FL 33172",(305) 552-5212,chatelaincargo.com,not_available,not_available,not_available,Import export company,"RM45+MW Doral, Florida",https://www.google.com/maps/place/Chatelain+Cargo+Services+Inc+Miami+FL+USA%7C+A+World-Wide+Freight+Services+Company/data=!4m7!3m6!1s0x88d9bbbc9983f113:0xab88c27cf300ee3!8m2!3d25.8067214!4d-80.3401539!16s%2Fg%2F11g0llf1j2!19sChIJE_GDmby72YgR4w4wzyeMuAo?authuser=0&hl=en&rclk=1
J.D. Brokers & Forwarding Co.,4.0,23,"10201 NW 112th Ave Suite 1, Miami, FL 33178",(305) 883-0848,jdbrokerco.com,not_available,not_available,not_available,Logistics service,"VJ8C+3C Miami, Florida",https://www.google.com/maps/place/J.D.+Brokers+%26+Forwarding+Co./data=!4m7!3m6!1s0x88d9b965800a73bb:0x28f2c78aa3354b9!8m2!3d25.8652048!4d-80.3788838!16s%2Fg%2F11cjpflylf!19sChIJu3MKgGW52YgRuVQzqngsjwI?authuser=0&hl=en&rclk=1
