name,rating,reviews,address,phone,website,hours,email,social_media,category,plus_code,url
All Packs Freight Cargo,4.2,45,"8254 NW 14th St, Doral, FL 33126",(786) 599-3445,allpacksfc.com,not_available,not_available,not_available,Shipping company,"QMMC+X4 Doral, Florida",https://www.google.com/maps/place/All+Packs+Freight+Cargo/data=!4m7!3m6!1s0x88d9ba339a70ca71:0x9b534833789bb2c4!8m2!3d25.7849707!4d-80.3296909!16s%2Fg%2F1z44b3776!19sChIJccpwmjO62YgRxLKbeDNIU5s?authuser=0&hl=en&rclk=1
Corp Master Freight America,5.0,9,"8950 NW 27th St Suite 313, Doral, FL 33172",(305) 470-1224,masterfreight.com,not_available,not_available,not_available,Freight forwarding service,"QMX5+PG Doral, Florida",https://www.google.com/maps/place/Corp+Master+Freight+America/data=!4m7!3m6!1s0x88d9b96906677f15:0xb8623b4cbf1752ab!8m2!3d25.799345!4d-80.3412246!16s%2Fg%2F1tnhz3p8!19sChIJFX9nBmm52YgRq1IXv0w7Yrg?authuser=0&hl=en&rclk=1
Express International Freight,4.5,17,"8345 NW 74th St, Doral, FL 33166",(305) 477-4041,eifreight.com,not_available,not_available,not_available,Freight forwarding service,"RMR8+QJ Doral, Florida",https://www.google.com/maps/place/Express+International+Freight/data=!4m7!3m6!1s0x88d9bbb9b8daa49d:0x7b0be54f3484ab55!8m2!3d25.8418788!4d-80.3333935!16s%2Fg%2F1tfcv0f9!19sChIJnaTauLm72YgRVauENE_lC3s?authuser=0&hl=en&rclk=1
Universal Freight and Logistics LLC,4.6,16,"1362 NW 78th Ave, Doral, FL 33126",(786) 699-0871,universalmiami.co,not_available,not_available,not_available,Freight forwarding service,"QMPG+4F Doral, Florida",https://www.google.com/maps/place/Universal+Freight+and+Logistics+LLC/data=!4m7!3m6!1s0x88d9b9e8ae0ca58f:0xb3c9eaad7080a2ef!8m2!3d25.7853143!4d-80.3237952!16s%2Fg%2F11f9_dbpvw!19sChIJj6UMrui52YgR76KAcK3qybM?authuser=0&hl=en&rclk=1
Xpress Freight Services,3.7,20,"8550 NW 17th St # 100, Doral, FL 33126",(305) 591-0033,shipwithxpress.com,not_available,not_available,not_available,Freight forwarding service,"QMQ8+95 Doral, Florida",https://www.google.com/maps/place/Xpress+Freight+Services/data=!4m7!3m6!1s0x88d9bbf055555555:0xfcab416abb061be3!8m2!3d25.7884442!4d-80.3346024!16s%2Fg%2F11f72_363y!19sChIJVVVVVfC72YgR4xsGu2pBq_w?authuser=0&hl=en&rclk=1
NL Cargo Inc,4.0,20,"8600 NW 30th Terrace STE 203, Doral, FL 33122",(305) 593-8446,not_available,not_available,not_available,not_available,Freight forwarding service,"RM27+JV Doral, Florida",https://www.google.com/maps/place/NL+Cargo+Inc/data=!4m7!3m6!1s0x88d9b965800a73bd:0xf24dfa2925ec8297!8m2!3d25.8015559!4d-80.3353303!16s%2Fg%2F1td48shc!19sChIJvXMKgGW52YgRl4LsJSn6TfI?authuser=0&hl=en&rclk=1
"Upper Logistics, Inc.",3.6,7,"1997 NW 87th Ave, Doral, FL 33172",(305) 640-9860,upperlogistics.com,not_available,not_available,not_available,Freight forwarding service,"QMV7+3G Doral, Florida","https://www.google.com/maps/place/Upper+Logistics,+Inc./data=!4m7!3m6!1s0x88d9bf30eb82f59f:0x1e3629e3bf633839!8m2!3d25.7926648!4d-80.3362188!16s%2Fg%2F11fk1qhy_9!19sChIJn_WC6zC_2YgROThjv-MpNh4?authuser=0&hl=en&rclk=1"
"Freight R Us – Freight, Logistics Company | Air, Ocean Freight Service | White Glove Service",4.8,22,"7521 NW 52nd St, Miami, FL 33166",(561) 463-5385,freightrus.net,not_available,not_available,not_available,Freight forwarding service,"RMCJ+98 Miami, Florida","https://www.google.com/maps/place/Freight+R+Us+%E2%80%93+Freight,+Logistics+Company+%7C+Air,+Ocean+Freight+Service+%7C+White+Glove+Service/data=!4m7!3m6!1s0x88d9bbb0fd492607:0x499e0330e735609b!8m2!3d25.8209016!4d-80.319183!16s%2Fg%2F11f66wtnbd!19sChIJByZJ_bC72YgRm2A15zADnkk?authuser=0&hl=en&rclk=1"
BM Cargo - Miami,3.8,453,"8400 NW 25th St Suite 100, Doral, FL 33122",(305) 593-5383,bmcargo.com,not_available,not_available,not_available,Freight forwarding service,"QMW8+HR Doral, Florida",https://www.google.com/maps/place/BM+Cargo+-+Miami/data=!4m7!3m6!1s0x88d9b96e112effc5:0x85f8510aff3fceaf!8m2!3d25.796479!4d-80.3328895!16s%2Fg%2F11g_jg5tk!19sChIJxf8uEW652YgRr84__wpR-IU?authuser=0&hl=en&rclk=1
Everyday Logistics USA,5.0,143,"6371 NW 102nd Ave Apartment 103, Doral, FL 33178",(305) 763-2910,everydaylogisticsusa.com,Closed ⋅ Opens 8 AM Thu,not_available,not_available,Shipping and mailing service,"RJJQ+CC Doral, Florida",https://www.google.com/maps/place/Everyday+Logistics+USA/data=!4m7!3m6!1s0x88d9bbc9f99f3167:0xed565a27e28b2748!8m2!3d25.8310809!4d-80.3614654!16s%2Fg%2F11w1b_kpbc!19sChIJZzGf-cm72YgRSCeL4idaVu0?authuser=0&hl=en&rclk=1
Interglobal Logistics Corp.,5.0,5,"8750 NW 36th St # 620, Doral, FL 33178",(305) 470-9989,intergloballogistics.com,not_available,not_available,not_available,Freight forwarding service,"RM56+QC Doral, Florida",https://www.google.com/maps/place/Interglobal+Logistics+Corp./data=!4m7!3m6!1s0x88d9b97c7b83a325:0xd895a000952d1a1e!8m2!3d25.8094753!4d-80.3389541!16s%2Fg%2F1tftrx5n!19sChIJJaODe3y52YgRHhotlQCgldg?authuser=0&hl=en&rclk=1
Cargo Logistics Corp.,5.0,6,"2323 NW 82nd Ave ste 206, Doral, FL 33122",(305) 597-4401,not_available,not_available,not_available,not_available,Freight forwarding service,"QMWC+6V Doral, Florida",https://www.google.com/maps/place/Cargo+Logistics+Corp./data=!4m7!3m6!1s0x88d9bb1259025201:0x9f766eb0c5af8357!8m2!3d25.7955798!4d-80.3277516!16s%2Fg%2F11v02zmj7k!19sChIJAVICWRK72YgRV4OvxbBudp8?authuser=0&hl=en&rclk=1
Quick Shipping,3.8,68,"8501 NW 17th St Ste 120, Doral, FL 33126",(305) 594-9378,quickshipping.com,not_available,not_available,not_available,Freight forwarding service,"QMR7+XW Doral, Florida",https://www.google.com/maps/place/Quick+Shipping/data=!4m7!3m6!1s0x88d9b96cdce99cfb:0x2f7cd54398bfbc61!8m2!3d25.7924287!4d-80.3352494!16s%2Fg%2F1ygvt047r!19sChIJ-5zp3Gy52YgRYby_mEPVfC8?authuser=0&hl=en&rclk=1
Aplus World Wide Logistics Corp.,4.7,49,"6994 NW 82nd Ave, Miami, FL 33166",(305) 463-8555,aplusworldwidelogistics.com,not_available,not_available,not_available,Freight forwarding service,"RMP9+JV Miami, Florida",https://www.google.com/maps/place/Aplus+World+Wide+Logistics+Corp./data=!4m7!3m6!1s0x88d9bbb7d7ff3aeb:0x29741331a5f86880!8m2!3d25.8365235!4d-80.3303731!16s%2Fg%2F1q64pdqkl!19sChIJ6zr_17e72YgRgGj4pTETdCk?authuser=0&hl=en&rclk=1
MIA Logistics,3.5,2,"8305 NW 27th St # 108, Doral, FL 33122",(305) 929-3680,mialogistics.com,not_available,not_available,not_available,Freight forwarding service,"QMX9+W8 Doral, Florida",https://www.google.com/maps/place/MIA+Logistics/data=!4m7!3m6!1s0x88d9b99d1f4c24e9:0xc65495174a0852ee!8m2!3d25.799788!4d-80.3316422!16s%2Fg%2F11c1w0d8x7!19sChIJ6SRMH5252YgR7lIISheVVMY?authuser=0&hl=en&rclk=1
America's Trans Logistics,4.8,5,"10481 NW 36th St, Doral, FL 33178",(305) 888-6116,atlmiami.com,not_available,not_available,not_available,Freight forwarding service,"RJ5M+37 Doral, Florida",https://www.google.com/maps/place/America%27s+Trans+Logistics/data=!4m7!3m6!1s0x88d9b95ac7c32cc7:0xb3f5467433c2ce4b!8m2!3d25.8077405!4d-80.3668626!16s%2Fg%2F1tdz5mk7!19sChIJxyzDx1q52YgRS87CM3RG9bM?authuser=0&hl=en&rclk=1
Kathmar Freight Logistics Services,5.0,11,"11155 NW 33rd St, Doral, FL 33172",(305) 597-9696,kathmarfreight.com,not_available,not_available,not_available,Freight forwarding service,"RJ3F+Q4 Doral, Florida",https://www.google.com/maps/place/Kathmar+Freight+Logistics+Services/data=!4m7!3m6!1s0x88d9bb2a9af6f323:0xfb6417da56e95da7!8m2!3d25.8044702!4d-80.3771632!16s%2Fg%2F11qn6y_drv!19sChIJI_P2miq72YgRp13pVtoXZPs?authuser=0&hl=en&rclk=1
"Cargo Express International, Inc.",4.0,50,"8501 NW 17th St # 101, Doral, FL 33126",(305) 593-5132,ce-intl.com,not_available,not_available,not_available,Logistics service,"QMR7+HX Doral, Florida","https://www.google.com/maps/place/Cargo+Express+International,+Inc./data=!4m7!3m6!1s0x88d9bbb845e91d6f:0x3f9f80512844144c!8m2!3d25.7914787!4d-80.3350421!16s%2Fg%2F1v_s6pf5!19sChIJbx3pRbi72YgRTBREKFGAnz8?authuser=0&hl=en&rclk=1"
LogiCarrier Corp,4.9,43,"5065 NW 74th Ave # 7, Miami, FL 33166",(786) 615-2402,logicarrier.com,not_available,not_available,not_available,Freight forwarding service,"RM9M+VF Miami, Florida",https://www.google.com/maps/place/LogiCarrier+Corp/data=!4m7!3m6!1s0x88d9ba2d837a5a47:0x6062ba163f0b8fde!8m2!3d25.8196278!4d-80.3163288!16s%2Fg%2F1pv29wgct!19sChIJR1p6gy262YgR3o8LPxa6YmA?authuser=0&hl=en&rclk=1
"USA International Freight, Corp.",4.9,39,"7282 NW 66th St, Miami, FL 33166",(305) 593-5515,usaintl.com,not_available,not_available,not_available,Freight forwarding service,"RMMM+8J Miami, Florida","https://www.google.com/maps/place/USA+International+Freight,+Corp./data=!4m7!3m6!1s0x88d9bbc631843959:0x1937e6775371f55!8m2!3d25.8332779!4d-80.3158859!16s%2Fg%2F12m968pt3!19sChIJWTmEMca72YgRVR83dWd-kwE?authuser=0&hl=en&rclk=1"
Trans Air System Inc,4.7,11,"8256 NW 30th Terrace, Doral, FL 33122",(305) 592-1771,not_available,not_available,not_available,not_available,Freight forwarding service,"RM29+GH Doral, Florida",https://www.google.com/maps/place/Trans+Air+System+Inc/data=!4m7!3m6!1s0x88d9b97a9c33db45:0x92b8537e76104936!8m2!3d25.8013668!4d-80.3311197!16s%2Fg%2F1tlqqsw4!19sChIJRdsznHq52YgRNkkQdn5TuJI?authuser=0&hl=en&rclk=1
Deluxe Freight LLC,4.5,99,"11401 NW 107th St #100, Miami, FL 33178",(305) 513-0156,deluxefreight.com,not_available,not_available,not_available,Freight forwarding service,"VJC8+CC Miami, Florida",https://www.google.com/maps/place/Deluxe+Freight+LLC/data=!4m7!3m6!1s0x88d9bc8c3901be2d:0xf83a6b8da38e980b!8m2!3d25.8711127!4d-80.3839649!16s%2Fg%2F11cl_hvmnb!19sChIJLb4BOYy82YgRC5iOo41rOvg?authuser=0&hl=en&rclk=1
First Class Sea Cargo LLC,3.7,20,"1561 NW 82nd Ave, Doral, FL 33126",(305) 863-6303,fcscargo.com,not_available,not_available,not_available,Shipping service,"QMQC+CH Doral, Florida",https://www.google.com/maps/place/First+Class+Sea+Cargo+LLC/data=!4m7!3m6!1s0x88d9ba31d0926c3b:0x8e607b623a18201!8m2!3d25.7885704!4d-80.3285153!16s%2Fg%2F11b66f40x_!19sChIJO2yS0DG62YgRAYKhI7YH5gg?authuser=0&hl=en&rclk=1
Astral Freight Services Inc,5.0,9,"10832 NW 27th St, Doral, FL 33172",(305) 599-1651,astralfreight.com,not_available,not_available,not_available,Freight forwarding service,"QJXH+F8 Doral, Florida",https://www.google.com/maps/place/Astral+Freight+Services+Inc/data=!4m7!3m6!1s0x88d9b90c5bd4df03:0x517cbbb99d3ca397!8m2!3d25.7986894!4d-80.3717208!16s%2Fg%2F1vtzj00j!19sChIJA9_UWwy52YgRl6M8nbm7fFE?authuser=0&hl=en&rclk=1
Hellmann Worldwide Logistics,4.1,77,"10450 Doral Blvd, Doral, FL 33178",(305) 406-4500,hellmann.com,not_available,not_available,not_available,Logistics service,"RJ6M+49 Doral, Florida",https://www.google.com/maps/place/Hellmann+Worldwide+Logistics/data=!4m7!3m6!1s0x88d9beab4f0b2ed1:0x31a4f9e65e8f6b80!8m2!3d25.8103318!4d-80.3665242!16s%2Fg%2F1x5qtl5b!19sChIJ0S4LT6u-2YgRgGuPXub5pDE?authuser=0&hl=en&rclk=1
"DIMAR International Cargo, Corp.",4.7,3,"1950 NW 88th Ct, Doral, FL 33172",(305) 477-2477,dimarintl.com,not_available,not_available,not_available,Freight forwarding service,"QMR6+M8 Doral, Florida","https://www.google.com/maps/place/DIMAR+International+Cargo,+Corp./data=!4m7!3m6!1s0x88d9bbc9efe97527:0x8a50ecfa398add11!8m2!3d25.7916257!4d-80.339166!16s%2Fg%2F11c31s23fq!19sChIJJ3Xp78m72YgREd2KOfrsUIo?authuser=0&hl=en&rclk=1"
Blue Mail - Freight Forwarder,4.8,4,"3520 NW 115th Ave, Doral, FL 33178",(786) 502-2852,bluemailus.com,not_available,not_available,not_available,Shipping company,"RJ48+G2 Doral, Florida",https://www.google.com/maps/place/Blue+Mail+-+Freight+Forwarder/data=!4m7!3m6!1s0x88d9b9f9d5dea37b:0xa92dfd7f6b0e6eef!8m2!3d25.80625!4d-80.3849152!16s%2Fg%2F11hfbjqdgq!19sChIJe6Pe1fm52YgR724Oa3_9Lak?authuser=0&hl=en&rclk=1
CFT CARGO INC,4.8,22,"7854 NW 46th St, Miami, FL 33166",(305) 592-4534,cftcargo.com,not_available,not_available,not_available,Freight forwarding service,"RM7G+W5 Miami, Florida",https://www.google.com/maps/place/CFT+CARGO+INC/data=!4m7!3m6!1s0x88d9bbd5b1e976d7:0x44eb4960b4dd2c9!8m2!3d25.8148619!4d-80.3246055!16s%2Fg%2F1tj2jpyj!19sChIJ13bpsdW72YgRydJNC5a0TgQ?authuser=0&hl=en&rclk=1
"MELLOHAWK Logistics USA, Inc.",5.0,6,"6320 NW 97th Ave Suite # 4, Second Floor, Doral, FL 33178",(786) 233-5015,mellohawk.com,not_available,not_available,not_available,Freight forwarding service,"RJJW+97 Doral, Florida","https://www.google.com/maps/place/MELLOHAWK+Logistics+USA,+Inc./data=!4m7!3m6!1s0x88d9b966dd1fd521:0x8d078655a73d013!8m2!3d25.8309354!4d-80.3543309!16s%2Fg%2F11f0171v8t!19sChIJIdUf3Wa52YgRE9BzWmV40Ag?authuser=0&hl=en&rclk=1"
International 3pl,4.8,42,"3500 NW 114th Ave, Miami, FL 33178",(305) 800-7447,international3pl.com,not_available,not_available,not_available,Logistics service,"RJ49+G7 Miami, Florida",https://www.google.com/maps/place/International+3pl/data=!4m7!3m6!1s0x88d9bea49437b3f3:0x2618cc9bdbc43e56!8m2!3d25.806324!4d-80.3818588!16s%2Fg%2F11bw_y1qdg!19sChIJ87M3lKS-2YgRVj7E25vMGCY?authuser=0&hl=en&rclk=1
WORLDLINK LOGISTICS INC,5.0,26,"2350 NW 93rd Ave, Doral, FL 33172",(786) 228-9828,worldlink-logistics.com,not_available,not_available,not_available,Logistics service,"QMW3+37 Doral, Florida",https://www.google.com/maps/place/WORLDLINK+LOGISTICS+INC/data=!4m7!3m6!1s0x88d9bbc47a205333:0x5e76e9ac0e574720!8m2!3d25.7952029!4d-80.3468685!16s%2Fg%2F11b88g6kv4!19sChIJM1MgesS72YgRIEdXDqzpdl4?authuser=0&hl=en&rclk=1
Global Freight Express,4.4,114,"8417 NW 68th St, Miami, FL 33166",(305) 477-1234,globalfeus.com,not_available,not_available,not_available,Freight forwarding service,"RMP7+FG Miami, Florida",https://www.google.com/maps/place/Global+Freight+Express/data=!4m7!3m6!1s0x88d9bbc7a18f70e1:0xb29088f5925c3b7e!8m2!3d25.8361322!4d-80.3362426!16s%2Fg%2F1tykw5tf!19sChIJ4XCPoce72YgRfjtckvWIkLI?authuser=0&hl=en&rclk=1
A1 International Cargo,4.6,115,"8538 NW 72nd St, Miami, FL 33166",(786) 456-8684,a1internationalcargo.com,not_available,not_available,not_available,Freight forwarding service,"RMQ7+8F Miami, Florida",https://www.google.com/maps/place/A1+International+Cargo/data=!4m7!3m6!1s0x88d9bbb8c52735b7:0xeaa8f6c27e987093!8m2!3d25.8383059!4d-80.3363527!16s%2Fg%2F11g6mwg541!19sChIJtzUnxbi72YgRk3CYfsL2qOo?authuser=0&hl=en&rclk=1
CP World Cargo Doral,4.5,174,"3008 NW 79th Ave, Doral, FL 33122",(305) 330-5535,melotraecp.com,not_available,not_available,not_available,Freight forwarding service,"RM2F+MV Doral, Florida",https://www.google.com/maps/place/CP+World+Cargo+Doral/data=!4m7!3m6!1s0x88d9b9862145c627:0x6a6336dbb9e4bdf9!8m2!3d25.8017469!4d-80.325302!16s%2Fg%2F11fpp_s2qp!19sChIJJ8ZFIYa52YgR-b3kuds2Y2o?authuser=0&hl=en&rclk=1
"Almax Cargo, LLC",4.3,15,"10300 NW 19th St #111, Doral, FL 33172",(786) 888-2270,almaxcargo.com,not_available,not_available,not_available,Freight forwarding service,"QJRM+5X Doral, Florida","https://www.google.com/maps/place/Almax+Cargo,+LLC/data=!4m7!3m6!1s0x88d9beb04fb3975b:0xc88d1dc0a5e4fe27!8m2!3d25.7904869!4d-80.3650883!16s%2Fg%2F11bzwnhd6r!19sChIJW5ezT7C-2YgRJ_7kpcAdjcg?authuser=0&hl=en&rclk=1"
Freight Transportation Services | CP Broker 🚚,4.6,20,"8383 NW 66th St, Doral, FL 33166",(954) 605-6949,cpbroker.net,not_available,not_available,not_available,Freight forwarding service,"RMM8+FG Doral, Florida",https://www.google.com/maps/place/Freight+Transportation+Services+%7C+CP+Broker+%F0%9F%9A%9A/data=!4m7!3m6!1s0x88d9bb9f2e46cd71:0x2e5ef2072014fc19!8m2!3d25.8336258!4d-80.3336606!16s%2Fg%2F11j8wjxdgn!19sChIJcc1GLp-72YgRGfwUIAfyXi4?authuser=0&hl=en&rclk=1
Imperial Freight Brokers,4.0,22,"10890 NW 29th St, Doral, FL 33172",(305) 592-6910,imperialfreight.com,not_available,not_available,not_available,Freight forwarding service,"RJ2G+2R Doral, Florida",https://www.google.com/maps/place/Imperial+Freight+Brokers/data=!4m7!3m6!1s0x88d9b94a55555555:0xe41a0fbda04afb26!8m2!3d25.8000562!4d-80.372878!16s%2Fg%2F11f2wmf8tk!19sChIJVVVVVUq52YgRJvtKoL0PGuQ?authuser=0&hl=en&rclk=1
Alpha 4 Logistics,4.9,31,"10630 NW 37th Terrace, Doral, FL 33178",(786) 468-9267,alpha4logistics.com,not_available,not_available,not_available,Freight forwarding service,"RJ5J+6M Doral, Florida",https://www.google.com/maps/place/Alpha+4+Logistics/data=!4m7!3m6!1s0x88d9bf90ad846319:0x5d6e5cc344e6a6d3!8m2!3d25.8081175!4d-80.3682574!16s%2Fg%2F11rsts5zq3!19sChIJGWOErZC_2YgR06bmRMNcbl0?authuser=0&hl=en&rclk=1
Optima Cargo,4.4,175,"9000 NW 15th St, Doral, FL 33172",(305) 593-6288,optimacargo.org,not_available,not_available,not_available,Freight forwarding service,"QMP5+G7 Doral, Florida",https://www.google.com/maps/place/Optima+Cargo/data=!4m7!3m6!1s0x88d9b93cffffffff:0xa279af8b462358c6!8m2!3d25.7863162!4d-80.3417982!16s%2Fg%2F11c1xjz1c5!19sChIJ_____zy52YgRxlgjRouveaI?authuser=0&hl=en&rclk=1
"D Manganelli Logistics, INC",5.0,28,"8200 NW 33rd St STE 330, Doral, FL 33122",(305) 428-3374,dmanganelli.com,not_available,not_available,not_available,Customs broker,"RM39+7X Doral, Florida","https://www.google.com/maps/place/D+Manganelli+Logistics,+INC/data=!4m7!3m6!1s0x88d9b976dc58ca79:0x7b4bf9584d8b848b!8m2!3d25.8031592!4d-80.3301192!16s%2Fg%2F11clwj0l3b!19sChIJecpY3Ha52YgRi4SLTVj5S3s?authuser=0&hl=en&rclk=1"
