name,rating,reviews,address,phone,website,hours,email,social_media,category,plus_code,url
American Transportation & Limo Service,4.9,"1,294","3319 NW 74th Ave, Miami, FL 33122",(305) 885-5002,americanlimofl.com,not_available,not_available,not_available,Limousine service,"RM3M+H9 Miami, Florida",https://www.google.com/maps/place/American+Transportation+%26+Limo+Service/data=!4m7!3m6!1s0x88d9b98a0881a333:0xba4c0c3bc1955235!8m2!3d25.8038893!4d-80.3165231!16s%2Fg%2F11btyv_lkk!19sChIJM6OBCIq52YgRNVKVwTsMTLo?authuser=0&hl=en&rclk=1
Freight Transportation Services | CP Broker 🚚,4.6,20,"8383 NW 66th St, Doral, FL 33166",(954) 605-6949,cpbroker.net,not_available,not_available,not_available,Freight forwarding service,"RMM8+FG Doral, Florida",https://www.google.com/maps/place/Freight+Transportation+Services+%7C+CP+Broker+%F0%9F%9A%9A/data=!4m7!3m6!1s0x88d9bb9f2e46cd71:0x2e5ef2072014fc19!8m2!3d25.8336258!4d-80.3336606!16s%2Fg%2F11j8wjxdgn!19sChIJcc1GLp-72YgRGfwUIAfyXi4?authuser=0&hl=en&rclk=1
JLD Nation Corp,4.7,41,"8333 NW 53rd St SUITE 450, Doral, FL 33166",(786) 784-6251,jldnationcorp.com,not_available,not_available,not_available,Transportation service,"RMC9+P3 Doral, Florida",https://www.google.com/maps/place/JLD+Nation+Corp/data=!4m7!3m6!1s0x88d9bb44b80f2337:0x852a7c57c10ed48b!8m2!3d25.8218444!4d-80.3322642!16s%2Fg%2F11x8d6r3yz!19sChIJNyMPuES72YgRi9QOwVd8KoU?authuser=0&hl=en&rclk=1
Loyalty Transport Services,not_available,not_available,"5551 NW 82nd Ave, Doral, FL 33166",(305) 203-2983,loyaltytransport.net,not_available,not_available,not_available,Transportation service,"RMFC+H5 Doral, Florida",https://www.google.com/maps/place/Loyalty+Transport+Services/data=!4m7!3m6!1s0x88d9b1b84ff2e0e7:0x7ab5fb7e13e5cfb8!8m2!3d25.8239373!4d-80.3295175!16s%2Fg%2F11gxdsdzhk!19sChIJ5-DyT7ix2YgRuM_lE377tXo?authuser=0&hl=en&rclk=1
RAD Medical Transportation Inc.,2.7,21,"11477 NW 34th St, Doral, FL 33178",(786) 571-7231,rymaps.xyz,not_available,not_available,not_available,Transportation service,"RJ48+3R Doral, Florida",https://www.google.com/maps/place/RAD+Medical+Transportation+Inc./data=!4m7!3m6!1s0x88d9bffae0f6ac31:0x3f90dd571be1b5ca!8m2!3d25.8052386!4d-80.3829427!16s%2Fg%2F11ry3p9_9l!19sChIJMaz24Pq_2YgRyrXhG1fdkD8?authuser=0&hl=en&rclk=1
STAR LUX Transportation / Miami & World wide Limousine Services,4.5,36,"7950 NW 53rd St #337, Miami, FL 33166",(833) 465-8900,starlux.com,not_available,not_available,"{""twitter"": ""x.com/book-a-ride""}",Limousine service,"RMCF+FC Miami, Florida",https://www.google.com/maps/place/STAR+LUX+Transportation+%2F+Miami+%26+World+wide+Limousine+Services/data=!4m7!3m6!1s0x88d9bbb94f4cffb7:0x784b6deb820f0939!8m2!3d25.8212276!4d-80.3263975!16s%2Fg%2F11s5xk2psy!19sChIJt_9MT7m72YgROQkPguttS3g?authuser=0&hl=en&rclk=1
Blue Island Transport Service,4.8,21,"8600 NW South River Dr, Medley, FL 33166",(305) 505-0506,not_available,not_available,not_available,not_available,Transportation service,"VM2H+5Q Medley, Florida",https://www.google.com/maps/place/Blue+Island+Transport+Service/data=!4m7!3m6!1s0x88d9bb5cc4e65853:0x7580d977727d1f9e!8m2!3d25.850386!4d-80.3205197!16s%2Fg%2F11tft3pzyh!19sChIJU1jmxFy72YgRnh99cnfZgHU?authuser=0&hl=en&rclk=1
UniRide Logistic LLC,5.0,7,"8350 NW 56th St Suite B, Doral, FL 33166",(305) 703-2002,not_available,not_available,not_available,not_available,Transportation service,"RMF8+CV Doral, Florida",https://www.google.com/maps/place/UniRide+Logistic+LLC/data=!4m7!3m6!1s0x88d9bb42ab5708af:0x177fad9b8a88167e!8m2!3d25.8235962!4d-80.332756!16s%2Fg%2F11p5x53ht5!19sChIJrwhXq0K72YgRfhaIiputfxc?authuser=0&hl=en&rclk=1
Medical Transportation,4.2,5,"130 SW 71st Ave, Miami, FL 33144",(305) 979-0788,atransportation.com,not_available,not_available,not_available,Transportation service,"QM9Q+FM Miami, Florida",https://www.google.com/maps/place/Medical+Transportation/data=!4m7!3m6!1s0x88d9b9ad8fc284a9:0x7dd1e594f5794be1!8m2!3d25.7687411!4d-80.3108203!16s%2Fg%2F1vm7c7wm!19sChIJqYTCj6252YgR4Ut59ZTl0X0?authuser=0&hl=en&rclk=1
"Armellini Logistics- Miami, FL",4.1,108,"2811 NW 74th Ave, Doral, FL 33122",(305) 592-5933,armellini.com,not_available,not_available,not_available,Logistics service,"RM2M+3H Doral, Florida","https://www.google.com/maps/place/Armellini+Logistics-+Miami,+FL/data=!4m7!3m6!1s0x88d9b99caae672dd:0x780e4daa63745e5e!8m2!3d25.8002471!4d-80.3160018!16s%2Fg%2F1tsr3_sh!19sChIJ3XLmqpy52YgRXl50Y6pNDng?authuser=0&hl=en&rclk=1"
5 Star Auto Transport,4.9,234,"1501 Palm Ave, Hialeah, FL 33010",(305) 887-7272,5starautotransportinc.com,not_available,not_available,not_available,Transportation service,"RPP9+7C Hialeah, Florida",https://www.google.com/maps/place/5+Star+Auto+Transport/data=!4m7!3m6!1s0x88d9ba748faba2ab:0x94aab9d89cabdd14!8m2!3d25.8356464!4d-80.2814572!16s%2Fg%2F11f1lxw2k4!19sChIJq6Krj3S62YgRFN2rnNi5qpQ?authuser=0&hl=en&rclk=1
BELUH INTERNATIONAL SERVICES,5.0,18,"5141 NW 79th Ave #7, Doral, FL 33166",(786) 647-0973,beluh.com,not_available,not_available,not_available,Trucking company,"RM9G+XM Doral, Florida",https://www.google.com/maps/place/BELUH+INTERNATIONAL+SERVICES/data=!4m7!3m6!1s0x88d9bbcee26b6121:0x3dd23e9ca2981db4!8m2!3d25.819928!4d-80.3232844!16s%2Fg%2F11fm_754p9!19sChIJIWFr4s672YgRtB2Yopw-0j0?authuser=0&hl=en&rclk=1
MIAMI ELITE TRANSFERS,4.9,82,"5501 NW 7th St e309, Miami, FL 33126",(800) 281-1035,miamielitetransfers.com,not_available,not_available,not_available,Limousine service,"QPH8+C5 Miami, Florida",https://www.google.com/maps/place/MIAMI+ELITE+TRANSFERS/data=!4m7!3m6!1s0x88d9b96b69e4bb3b:0x9ff3839deabd635f!8m2!3d25.778563!4d-80.2845493!16s%2Fg%2F11h6gbgbb1!19sChIJO7vkaWu52YgRX2O96p2D858?authuser=0&hl=en&rclk=1
Key Transportation,3.7,22,"13215 W Okeechobee Rd, Hialeah, FL 33018",(877) 539-5005,key-transportation.com,not_available,not_available,not_available,Chauffeur service,"VJVG+FC Hialeah, Florida",https://www.google.com/maps/place/Key+Transportation/data=!4m7!3m6!1s0x88d9bdd72a050f3f:0x53d9869ce80323d6!8m2!3d25.893743!4d-80.3739499!16s%2Fg%2F11sstybrfz!19sChIJPw8FKte92YgR1iMD6JyG2VM?authuser=0&hl=en&rclk=1
Olarte Transport,4.5,51,"8542 NW 72nd St, Miami, FL 33166",(305) 423-7539,olartetransport.com,not_available,not_available,not_available,Trucking company,"RMQ7+7F Miami, Florida",https://www.google.com/maps/place/Olarte+Transport/data=!4m7!3m6!1s0x88d9bbb8450fb591:0x76c453aaed2ae900!8m2!3d25.8382024!4d-80.3362855!16s%2Fg%2F1thsb4nx!19sChIJkbUPRbi72YgRAOkq7apTxHY?authuser=0&hl=en&rclk=1
Cata Black Car Transportation Miami,4.8,120,"3301 NE 1st Ave, Miami, FL 33137",(305) 788-6699,catablackcar.com,Open 24 hours,not_available,not_available,Limousine service,"RR55+43 Miami, Florida",https://www.google.com/maps/place/Cata+Black+Car+Transportation+Miami/data=!4m7!3m6!1s0x88d9b15473047b67:0x1fcfc0bac73532d9!8m2!3d25.8078433!4d-80.1922895!16s%2Fg%2F12mkw9h_q!19sChIJZ3sEc1Sx2YgR2TI1x7rAzx8?authuser=0&hl=en&rclk=1
Sterling Transportation,4.1,54,"8201 NW 56th St, Miami, FL 33166",(305) 591-1276,sterlingtransportation.com,not_available,not_available,not_available,Transportation service,"RMF9+XR Miami, Florida",https://www.google.com/maps/place/Sterling+Transportation/data=!4m7!3m6!1s0x88d9bbb10ca8379d:0xca059d8e0b381b13!8m2!3d25.8249649!4d-80.3304363!16s%2Fg%2F1td18n8c!19sChIJnTeoDLG72YgRExs4C46dBco?authuser=0&hl=en&rclk=1
Pro Transport Miami,4.5,37,"10800 NW South River Dr, Miami, FL 33178",(305) 884-4186,protransportusa.com,not_available,shayna@protransportusa.com,not_available,Trucking company,"VMC3+H2 Miami, Florida",https://www.google.com/maps/place/Pro+Transport+Miami/data=!4m7!3m6!1s0x88d9bb718a810483:0xf534cc88c487bcd1!8m2!3d25.8714049!4d-80.3474146!16s%2Fg%2F1vnnk65t!19sChIJgwSBinG72YgR0byHxIjMNPU?authuser=0&hl=en&rclk=1
The Elite Carrier Services,4.5,69,"8245 NW 93rd St, Medley, FL 33166",(305) 405-2600,elitecsom.com,not_available,not_available,not_available,Transportation service,"VM59+6G Medley, Florida",https://www.google.com/maps/place/The+Elite+Carrier+Services/data=!4m7!3m6!1s0x88d9bb66bd02d90b:0xb8417ab81bc8ee77!8m2!3d25.8580886!4d-80.3312471!16s%2Fg%2F11btm0gqnp!19sChIJC9kCvWa72YgRd-7IG7h6Qbg?authuser=0&hl=en&rclk=1
O'Globo Cargo Miami,4.5,44,"4815 NW 79th Ave Unit 05, Doral, FL 33166",(786) 534-9510,oglobocargo.com,not_available,not_available,not_available,Trucking company,"RM9G+32 Doral, Florida",https://www.google.com/maps/place/O%27Globo+Cargo+Miami/data=!4m7!3m6!1s0x88d9b852935245e1:0xb6dbf51daa338078!8m2!3d25.8177459!4d-80.3249602!16s%2Fg%2F11gbkjv56p!19sChIJ4UVSk1K42YgReIAzqh3127Y?authuser=0&hl=en&rclk=1
Hecny Transportation Inc,3.9,21,"1904 NW 82nd Ave, Doral, FL 33126",(305) 594-5882,hecny.com,not_available,not_available,not_available,Freight forwarding service,"QMRC+Q7 Doral, Florida",https://www.google.com/maps/place/Hecny+Transportation+Inc/data=!4m7!3m6!1s0x88d9b973a7fcdff5:0x1f9dcd4b658e9854!8m2!3d25.7919374!4d-80.3293448!16s%2Fg%2F1vf9d516!19sChIJ9d_8p3O52YgRVJiOZUvNnR8?authuser=0&hl=en&rclk=1
Servitrans Cargo Doral,3.7,6,"1736 NW 82nd Ave, Doral, FL 33126",(786) 334-6828,servitranscargo.com,not_available,not_available,not_available,Trucking company,"QMR9+4W Doral, Florida",https://www.google.com/maps/place/Servitrans+Cargo+Doral/data=!4m7!3m6!1s0x88d9b94175fc481d:0xe46733d9aea68332!8m2!3d25.7903337!4d-80.3301267!16s%2Fg%2F11y7v00p27!19sChIJHUj8dUG52YgRMoOmrtkzZ-Q?authuser=0&hl=en&rclk=1
Shuttle Express Miami LLC,5.0,406,not_available,(305) 462-8826,shuttleexpressmiami.com,not_available,not_available,not_available,Airport shuttle service,not_available,https://www.google.com/maps/place/Shuttle+Express+Miami+LLC/data=!4m7!3m6!1s0x645d27c4ca8c3a1f:0x1b178f35a8513312!8m2!3d25.658391!4d-80.9169924!16s%2Fg%2F11ryrl2f5p!19sChIJHzqMysQnXWQREjNRqDWPFxs?authuser=0&hl=en&rclk=1
Speed Services Logistic,1.0,not_available,"3105 Nw 107th ave suite 430 Doral, Miami, FL 33172",(786) 756-5938,speedservices.org,Closed ⋅ Opens 8 AM Thu,not_available,not_available,Transportation service,"RJ3J+5R Miami, Florida",https://www.google.com/maps/place/Speed+Services+Logistic/data=!4m7!3m6!1s0x88d9bff9dcf16e39:0x596ad92c3e6c1e5b!8m2!3d25.8028835!4d-80.3679964!16s%2Fg%2F11rq1dkrh5!19sChIJOW7x3Pm_2YgRWx5sPizZalk?authuser=0&hl=en&rclk=1
Aircraft Transportation Worldwide (ATW),5.0,11,"11003 NW 33rd St, Doral, FL 33172",(305) 456-8400,atwcargo.com,not_available,not_available,not_available,Freight forwarding service,"RJ3F+RP Doral, Florida",https://www.google.com/maps/place/Aircraft+Transportation+Worldwide+%28ATW%29/data=!4m7!3m6!1s0x88d9bfe2eb5c3b37:0x42a00fd902695f10!8m2!3d25.8045866!4d-80.3756366!16s%2Fg%2F11l0mz4ml1!19sChIJNztc6-K_2YgREF9pAtkPoEI?authuser=0&hl=en&rclk=1
Rolling Limo LLC,5.0,not_available,"4560 NW 79th Ave, Doral, FL 33166",(786) 567-7433,rollinglimomiami.com,not_available,not_available,not_available,Limousine service,"RM7F+QF Doral, Florida",https://www.google.com/maps/place/Rolling+Limo+LLC/data=!4m7!3m6!1s0x88d9bbd5dd059387:0x23821c1b949e0440!8m2!3d25.814478!4d-80.326331!16s%2Fg%2F11b6dxfsy8!19sChIJh5MF3dW72YgRQASelBscgiM?authuser=0&hl=en&rclk=1
EASY TRANSPORT SERVICE,5.0,not_available,"945 NW 126th Ct, Miami, FL 33182",not_available,easytransportmiami.com,not_available,not_available,not_available,School bus service,"QJH2+C2 Miami, Florida",https://www.google.com/maps/place/EASY+TRANSPORT+SERVICE/data=!4m7!3m6!1s0x88d9bf9e5b2a95fd:0xef83d9c503eb4455!8m2!3d25.778572!4d-80.3998957!16s%2Fg%2F11w3t4s5kk!19sChIJ_ZUqW56_2YgRVUTrA8XZg-8?authuser=0&hl=en&rclk=1
Auto Trip Transportation,5.0,2,not_available,(866) 895-8081,autotriptransportation.com,not_available,not_available,not_available,Transportation service,not_available,https://www.google.com/maps/place/Auto+Trip+Transportation/data=!4m7!3m6!1s0x6bce4a4167f42737:0x75710f0835c1e06c!8m2!3d33.4523944!4d-95.504983!16s%2Fg%2F11xmg0glnk!19sChIJNyf0Z0FKzmsRbODBNQgPcXU?authuser=0&hl=en&rclk=1
Lazaro Delivery Corporation,3.7,66,"7451 NW 63rd St, Doral, FL 33166",(305) 629-8948,lazarodelivery.com,not_available,not_available,not_available,Trucking company,"RMJJ+9C Doral, Florida",https://www.google.com/maps/place/Lazaro+Delivery+Corporation/data=!4m7!3m6!1s0x88d9b94595f4f47b:0x1db39223ac98f94f!8m2!3d25.830989!4d-80.3188957!16s%2Fg%2F11btw_yfzt!19sChIJe_T0lUW52YgRT_mYrCOSsx0?authuser=0&hl=en&rclk=1
"Snow Transportation ,Inc",4.7,12,not_available,(305) 849-3162,not_available,not_available,not_available,not_available,Transportation service,not_available,"https://www.google.com/maps/place/Snow+Transportation+,Inc/data=!4m7!3m6!1s0x88d9b960b388a121:0x779115cea2ede243!8m2!3d25.5584269!4d-80.468195!16s%2Fg%2F11qqn75sbf!19sChIJIaGIs2C52YgRQ-Ltos4VkXc?authuser=0&hl=en&rclk=1"
A Plus School Bus,3.4,8,"8010 NW 56th St, Doral, FL 33166",(786) 273-7287,aplusbus.com,not_available,not_available,not_available,School bus service,"RMFC+MR Doral, Florida",https://www.google.com/maps/place/A+Plus+School+Bus/data=!4m7!3m6!1s0x88d9bbd1e677187b:0x44dc4cd19293b436!8m2!3d25.8241723!4d-80.3279335!16s%2Fg%2F1v3knwbm!19sChIJexh35tG72YgRNrSTktFM3EQ?authuser=0&hl=en&rclk=1
https://www.topleveltransportation.com/,5.0,4,not_available,(305) 302-4933,topleveltransportation.com,not_available,not_available,not_available,Transportation service,not_available,https://www.google.com/maps/place/https:%2F%2Fwww.topleveltransportation.com%2F/data=!4m7!3m6!1s0x87f55749200ac649:0xe923c95c58f16d40!8m2!3d25.782414!4d-80.2253934!16s%2Fg%2F11yf3xrg3f!19sChIJScYKIElX9YcRQG3xWFzJI-k?authuser=0&hl=en&rclk=1
M C International Transportation,4.6,69,"8321 NW 68th St, Miami, FL 33166",(305) 805-8228,mcitransport.com,not_available,not_available,not_available,Trucking company,"RMP9+55 Miami, Florida",https://www.google.com/maps/place/M+C+International+Transportation/data=!4m7!3m6!1s0x88d9bbb10ca8379d:0x8bb375681aab2609!8m2!3d25.8354589!4d-80.3320953!16s%2Fg%2F1tgx7dny!19sChIJnTeoDLG72YgRCSarGmh1s4s?authuser=0&hl=en&rclk=1
Alva Freight International (Freight Forwarder & NVOCC),4.4,17,"7750 NW 46th St, Doral, FL 33166",(305) 403-7755,alvafreight.com,Closed ⋅ Opens 8 AM Thu,not_available,not_available,Freight forwarding service,"RM7H+W6 Doral, Florida",https://www.google.com/maps/place/Alva+Freight+International+%28Freight+Forwarder+%26+NVOCC%29/data=!4m7!3m6!1s0x88d9bbd5b1eeb741:0x69cce2b24a87b268!8m2!3d25.8148668!4d-80.3219217!16s%2Fg%2F1q5gnbz6m!19sChIJQbfusdW72YgRaLKHSrLizGk?authuser=0&hl=en&rclk=1
Senaduana Freight Forwarders,4.5,74,"7778 NW 46th St, Doral, FL 33166",(305) 392-6741,senaduana.com,not_available,not_available,not_available,Freight forwarding service,"RM7G+XV Doral, Florida",https://www.google.com/maps/place/Senaduana+Freight+Forwarders/data=!4m7!3m6!1s0x88d9bbd5037eb395:0x8044da6e0726fb7d!8m2!3d25.8148845!4d-80.3228012!16s%2Fg%2F11b61rty5j!19sChIJlbN-A9W72YgRffsmB27aRIA?authuser=0&hl=en&rclk=1
Veloexpress International Inc,4.6,17,"3541 NW 82nd Ave, Doral, FL 33122",(305) 290-7033,veloexpress.us,not_available,not_available,not_available,Freight forwarding service,"RM4F+J2 Doral, Florida",https://www.google.com/maps/place/Veloexpress+International+Inc/data=!4m7!3m6!1s0x88d9b97331d457b3:0xef86eb96d215c5bc!8m2!3d25.8065032!4d-80.3274547!16s%2Fg%2F1hc2bztq3!19sChIJs1fUMXO52YgRvMUV0pbrhu8?authuser=0&hl=en&rclk=1
Vortex Worldwide Logistics,4.2,12,"3301 NW 97th Ave, Doral, FL 33172",(305) 715-9090,vortexwl.com,not_available,not_available,not_available,Freight forwarding service,"RJ3W+VR Doral, Florida",https://www.google.com/maps/place/Vortex+Worldwide+Logistics/data=!4m7!3m6!1s0x88d9b94a02f9bff3:0xc10eb595f93d1614!8m2!3d25.8046342!4d-80.3528938!16s%2Fg%2F1tvr_j64!19sChIJ87_5Akq52YgRFBY9-ZW1DsE?authuser=0&hl=en&rclk=1
Sensation Tours,5.0,94,"215 SW 42nd Ave, Miami, FL 33134",(786) 212-4836,sensationtours.com,not_available,not_available,not_available,Transportation service,"QPCP+2Q Miami, Florida",https://www.google.com/maps/place/Sensation+Tours/data=!4m7!3m6!1s0x88d9b7b7f9c3f5fd:0x707de9bd6567d87!8m2!3d25.7700621!4d-80.2630938!16s%2Fg%2F11g8g0z1f5!19sChIJ_fXD-be32YgRh31W1pveBwc?authuser=0&hl=en&rclk=1
"iTransport Services, Inc.",4.3,12,"8601 SW 129th Terrace, Miami, FL 33156",(305) 662-6797,not_available,not_available,not_available,not_available,Transportation service,"JMX9+X6 Miami, Florida","https://www.google.com/maps/place/iTransport+Services,+Inc./data=!4m7!3m6!1s0x88d9b7fb6aa3ac3d:0xd34fe5d37738c7ca!8m2!3d25.6499001!4d-80.3319444!16s%2Fg%2F1tp8_vny!19sChIJPayjavu32YgRysc4d9PlT9M?authuser=0&hl=en&rclk=1"
International Servic,not_available,not_available,"8552 NW 66th St, Doral, FL 33166",(561) 788-1608,not_available,not_available,not_available,not_available,Transportation service,"RMM7+8J Doral, Florida",https://www.google.com/maps/place/International+Servic/data=!4m7!3m6!1s0x88d9bbc6fad7a717:0xd9279155119ac0e0!8m2!3d25.8332769!4d-80.3359018!16s%2Fg%2F11y2cl11ly!19sChIJF6fX-sa72YgR4MCaEVWRJ9k?authuser=0&hl=en&rclk=1
Gorail Distribution Co.,5.0,not_available,"8296 NW 56th St, Doral, FL 33166",(305) 794-9498,not_available,not_available,not_available,not_available,Transportation service,"RMF9+H9 Doral, Florida",https://www.google.com/maps/place/Gorail+Distribution+Co./data=!4m7!3m6!1s0x88d9bbd011777b1d:0xdabad873c7013c01!8m2!3d25.823885!4d-80.331568!16s%2Fg%2F11ghr132f2!19sChIJHXt3EdC72YgRATwBx3PYuto?authuser=0&hl=en&rclk=1
Xpress Freight Services,3.7,20,"8550 NW 17th St # 100, Doral, FL 33126",(305) 591-0033,shipwithxpress.com,not_available,not_available,not_available,Freight forwarding service,"QMQ8+95 Doral, Florida",https://www.google.com/maps/place/Xpress+Freight+Services/data=!4m7!3m6!1s0x88d9bbf055555555:0xfcab416abb061be3!8m2!3d25.7884442!4d-80.3346024!16s%2Fg%2F11f72_363y!19sChIJVVVVVfC72YgR4xsGu2pBq_w?authuser=0&hl=en&rclk=1
Master Delivery,4.6,7,"8757 NW 35th Ln, Doral, FL 33172",(305) 930-5032,master-delivery.net,not_available,not_available,not_available,Trucking company,"RM56+4H Doral, Florida",https://www.google.com/maps/place/Master+Delivery/data=!4m7!3m6!1s0x88d9bbf77bbfffff:0xe86c7189f3b14289!8m2!3d25.8078503!4d-80.3385798!16s%2Fg%2F11h4cfzrvm!19sChIJ__-_e_e72YgRiUKx84lxbOg?authuser=0&hl=en&rclk=1
Elite Transportation Miami,4.9,129,not_available,(954) 579-9910,elitetransportmiami.com,not_available,not_available,not_available,Limousine service,not_available,https://www.google.com/maps/place/Elite+Transportation+Miami/data=!4m7!3m6!1s0x448b34dac85553d7:0x5db97c99c084ad00!8m2!3d26.5790445!4d-80.9378219!16s%2Fg%2F11v69z4z58!19sChIJ11NVyNo0i0QRAK2EwJl8uV0?authuser=0&hl=en&rclk=1
Air B School Bus Transportation,2.3,61,"7503 NW 7th St, Miami, FL 33126",(305) 264-7579,airbbus.com,not_available,not_available,not_available,School bus service,"QMGJ+VM Miami, Florida",https://www.google.com/maps/place/Air+B+School+Bus+Transportation/data=!4m7!3m6!1s0x88d9b9a881818767:0xed409e3047a2775a!8m2!3d25.7772219!4d-80.3183485!16s%2Fg%2F1tw1fmsm!19sChIJZ4eBgai52YgRWneiRzCeQO0?authuser=0&hl=en&rclk=1
Aereomar Express Inc.,4.3,92,"8206 NW 30th Terrace, Doral, FL 33122",(305) 647-0008,aereomarexpress.com,not_available,not_available,not_available,Shipping service,"RM2C+G6 Doral, Florida",https://www.google.com/maps/place/Aereomar+Express+Inc./data=!4m7!3m6!1s0x88d9b984de5694db:0xe2291c28de3b4f83!8m2!3d25.8013598!4d-80.3294286!16s%2Fg%2F1vj5__xs!19sChIJ25RW3oS52YgRg0873igcKeI?authuser=0&hl=en&rclk=1
