name,rating,reviews,address,phone,website,hours,email,social_media,category,plus_code,url
"A.G. Custom Broker, Inc.",3.7,3,"8950 NW 27th St suite 309, Doral, FL 33172",(305) 591-9503,not_available,not_available,not_available,not_available,Customs broker,"QMX5+PG Doral, Florida","https://www.google.com/maps/place/A.G.+Custom+Broker,+Inc./data=!4m7!3m6!1s0x88d9b99affb1d7cd:0x304e6e45e34a376e!8m2!3d25.7993656!4d-80.3412345!16s%2Fg%2F1tcx_mzn!19sChIJzdex_5q52YgRbjdK40VuTjA?authuser=0&hl=en&rclk=1"
Alpha Brokers Corp,3.7,6,"2875 NW 82nd Ave, Miami, FL 33122",(305) 594-9290,alphabrokers.com,not_available,not_available,not_available,Customs broker,"QMXC+XF Miami, Florida",https://www.google.com/maps/place/Alpha+Brokers+Corp/data=!4m7!3m6!1s0x88d9b970fd3aedad:0x2e306d2d47c724e4!8m2!3d25.7999206!4d-80.3287985!16s%2Fg%2F1tlvqb76!19sChIJre06_XC52YgR5CTHRy1tMC4?authuser=0&hl=en&rclk=1
"M.A.S Customs Broker, Inc",5.0,not_available,"7225 NW 25th St #300, Miami, FL 33122",(305) 418-3155,mascustoms.com,not_available,not_available,not_available,Customs broker,"QMXP+7F Miami, Florida","https://www.google.com/maps/place/M.A.S+Customs+Broker,+Inc/data=!4m7!3m6!1s0x88d9b99ba85a10ed:0x8662b2f2532ed4bf!8m2!3d25.7981834!4d-80.3138689!16s%2Fg%2F1th6fn2r!19sChIJ7RBaqJu52YgRv9QuU_KyYoY?authuser=0&hl=en&rclk=1"
Omega Customs Brokers Inc,4.6,9,"2581 NW 74th Ave, Miami, FL 33122",(305) 592-5656,omegacb.com,not_available,not_available,not_available,Customs broker,"QMXM+78 Miami, Florida",https://www.google.com/maps/place/Omega+Customs+Brokers+Inc/data=!4m7!3m6!1s0x88d9b99c8a7c2671:0x2db8789a31e727c9!8m2!3d25.7981688!4d-80.3167455!16s%2Fg%2F1xpwkl7f!19sChIJcSZ8ipy52YgRySfnMZp4uC0?authuser=0&hl=en&rclk=1
Celia E Enriquez Customs Brokerage,5.0,not_available,"2550 NW 72nd Ave #108, Miami, FL 33122",(305) 591-4451,uscustomsbroker.com,not_available,not_available,not_available,Customs broker,"QMXP+5X Miami, Florida",https://www.google.com/maps/place/Celia+E+Enriquez+Customs+Brokerage/data=!4m7!3m6!1s0x88d9b99b1bb31ef3:0xe609da62b3819a7f!8m2!3d25.7978987!4d-80.3125583!16s%2Fg%2F1tfcczzj!19sChIJ8x6zG5u52YgRf5qBs2LaCeY?authuser=0&hl=en&rclk=1
JRM Customs Brokers,not_available,not_available,"7500 NW 25th St SUITE 216-A, Miami, FL 33152",(305) 597-0551,jrmchb.com,not_available,not_available,not_available,Customs broker,"QMWJ+3F Miami, Florida",https://www.google.com/maps/place/JRM+Customs+Brokers/data=!4m7!3m6!1s0x88d9b9c5ead0657d:0x1a9d0ea9bf08371e!8m2!3d25.7951697!4d-80.3188734!16s%2Fg%2F11fst87q58!19sChIJfWXQ6sW52YgRHjcIv6kOnRo?authuser=0&hl=en&rclk=1
International Trade Brokers and Forwarders,5.0,10,"2261 NW 66th Ave #221, Miami, FL 33122",(305) 874-2225,itbfusa.com,not_available,not_available,not_available,Customs broker,"QMWW+9F Miami, Florida",https://www.google.com/maps/place/International+Trade+Brokers+and+Forwarders/data=!4m7!3m6!1s0x88d9b0e198f9346d:0xe3ed253149b0f88a!8m2!3d25.795979!4d-80.3038289!16s%2Fg%2F1tftxrt2!19sChIJbTT5mOGw2YgRiviwSTEl7eM?authuser=0&hl=en&rclk=1
"America's Custom Brokers, Inc.",3.5,15,"2150 NW 70th Ave, Miami, FL 33122",(305) 591-9600,americascb.com,not_available,not_available,not_available,Customs broker,"QMVQ+FH Miami, Florida","https://www.google.com/maps/place/America%27s+Custom+Brokers,+Inc./data=!4m7!3m6!1s0x88d9b999fad75367:0x41afc6b709f44d50!8m2!3d25.7937217!4d-80.311029!16s%2Fg%2F1tg79vn9!19sChIJZ1PX-pm52YgRUE30CbfGr0E?authuser=0&hl=en&rclk=1"
"D Manganelli Logistics, INC",5.0,28,"8200 NW 33rd St STE 330, Doral, FL 33122",(305) 428-3374,dmanganelli.com,not_available,not_available,not_available,Customs broker,"RM39+7X Doral, Florida","https://www.google.com/maps/place/D+Manganelli+Logistics,+INC/data=!4m7!3m6!1s0x88d9b976dc58ca79:0x7b4bf9584d8b848b!8m2!3d25.8031592!4d-80.3301192!16s%2Fg%2F11clwj0l3b!19sChIJecpY3Ha52YgRi4SLTVj5S3s?authuser=0&hl=en&rclk=1"
U.S. Consolidated Customs Brokers Inc.,5.0,not_available,"3105 NW 107th Ave Ste 400, Miami, FL 33172",(305) 910-4753,us-ccb.com,not_available,not_available,not_available,Customs broker,"RJ3J+5V Miami, Florida",https://www.google.com/maps/place/U.S.+Consolidated+Customs+Brokers+Inc./data=!4m7!3m6!1s0x88d9bf28d411eded:0xca7d02e8b49c0849!8m2!3d25.8029951!4d-80.3678353!16s%2Fg%2F11tcwn7f0f!19sChIJ7e0R1Ci_2YgRSQictOgCfco?authuser=0&hl=en&rclk=1
Concept Brokerage,4.4,7,"3100 NW 72nd Ave #131, Miami, FL 33122",(305) 599-1488,conceptbrokerage.com,not_available,not_available,not_available,Customs broker,"RM3P+67 Miami, Florida",https://www.google.com/maps/place/Concept+Brokerage/data=!4m7!3m6!1s0x88d9b98455b482b1:0x8d877180d7d19f03!8m2!3d25.8030059!4d-80.3142598!16s%2Fg%2F1vyn4nj2!19sChIJsYK0VYS52YgRA5_R14Bxh40?authuser=0&hl=en&rclk=1
Ram's Cargo Brokers,5.0,not_available,"4815 NW 79th Ave UNIT 12, Doral, FL 33166",(305) 591-8277,ramscargo.com,not_available,not_available,not_available,Customs broker,"RM9F+4X Doral, Florida",https://www.google.com/maps/place/Ram%27s+Cargo+Brokers/data=!4m7!3m6!1s0x88d9b97e7a6df457:0xac889ba0cea15db5!8m2!3d25.817771!4d-80.32501!16s%2Fg%2F1tfpkmg5!19sChIJV_Rten652YgRtV2hzqCbiKw?authuser=0&hl=en&rclk=1
Transcargo Brokers Inc.,4.7,7,"2535A NW 72nd Ave, Miami, FL 33122",(305) 594-1928,transcargobrokers.com,not_available,not_available,not_available,Customs broker,"QMXP+4X Miami, Florida",https://www.google.com/maps/place/Transcargo+Brokers+Inc./data=!4m7!3m6!1s0x88d9b99ae2ee9985:0x3f79fdb93076455a!8m2!3d25.7978433!4d-80.3125284!16s%2Fg%2F1tqg13z0!19sChIJhZnu4pq52YgRWkV2MLn9eT8?authuser=0&hl=en&rclk=1
Customs Review,5.0,not_available,"1665 NW 102nd Ave #107, Doral, FL 33172",(305) 436-3081,not_available,not_available,not_available,not_available,Customs broker,"QJQQ+WX Doral, Florida",https://www.google.com/maps/place/Customs+Review/data=!4m7!3m6!1s0x88d9b936743d3c17:0xdc9969e36d924272!8m2!3d25.789824!4d-80.3600714!16s%2Fg%2F1tslkjj3!19sChIJFzw9dDa52YgRckKSbeNpmdw?authuser=0&hl=en&rclk=1
World Logistics MIA,3.7,3,"7270 NW 12th St, Miami, FL 33126",(305) 463-7376,worldlogisticsmia.com,not_available,not_available,not_available,Customs broker,"QMJP+J7 Miami, Florida",https://www.google.com/maps/place/World+Logistics+MIA/data=!4m7!3m6!1s0x88d9b9a46b6aaaab:0x6c047cde5d72ebca!8m2!3d25.7815861!4d-80.3142602!16s%2Fg%2F11f63y5s3j!19sChIJq6pqa6S52YgRyutyXd58BGw?authuser=0&hl=en&rclk=1
CEP Customs Broker,2.3,3,"2801 NW 74th Ave # 103, Miami, FL 33122",(305) 477-3477,cepbroker.com,not_available,not_available,not_available,Customs broker,"QMXM+JR Miami, Florida",https://www.google.com/maps/place/CEP+Customs+Broker/data=!4m7!3m6!1s0x88d9b99ca1d60eb7:0x4b94c0deae64e4ac!8m2!3d25.79902!4d-80.315414!16s%2Fg%2F1tq8kbv3!19sChIJtw7WoZy52YgRrORkrt7AlEs?authuser=0&hl=en&rclk=1
Custom Clearance Solutions,not_available,not_available,"7100 NW 12th St, Miami, FL 33126",(305) 639-2005,not_available,not_available,not_available,not_available,Customs broker,"QMJQ+XJ Miami, Florida",https://www.google.com/maps/place/Custom+Clearance+Solutions/data=!4m7!3m6!1s0x88d9b9bf9f00058b:0x3c3b715bbb07c20d!8m2!3d25.7824485!4d-80.3109531!16s%2Fg%2F1tgwt1rr!19sChIJiwUAn7-52YgRDcIHu1txOzw?authuser=0&hl=en&rclk=1
Bringer Customs Broker,4.3,6,"8351 NW 21st St, Miami, FL 33122",(888) 327-4643,bringercustomsbroker.com,not_available,not_available,not_available,Customs broker,"QMV9+HJ Miami, Florida",https://www.google.com/maps/place/Bringer+Customs+Broker/data=!4m7!3m6!1s0x88d9b97241993b91:0x93cc65a7c6b3272d!8m2!3d25.7939873!4d-80.3309368!16s%2Fg%2F11c5wmsk3d!19sChIJkTuZQXK52YgRLSezxqdlzJM?authuser=0&hl=en&rclk=1
MEC Customs Brokers,not_available,not_available,"10925 NW 27th St suite 1C, Doral, FL 33172",(305) 406-9722,not_available,not_available,not_available,not_available,Customs broker,"QJXG+M7 Doral, Florida",https://www.google.com/maps/place/MEC+Customs+Brokers/data=!4m7!3m6!1s0x88d9bfc748fd9387:0x304bf48a174e0d57!8m2!3d25.7991527!4d-80.3743389!16s%2Fg%2F11rzpbm402!19sChIJh5P9SMe_2YgRVw1OF4r0SzA?authuser=0&hl=en&rclk=1
"The Perishable Specialist, Inc.",3.3,3,"9831 NW 58th St UNIT 131, Doral, FL 33178",(305) 477-9906,theperishablespecialist.com,not_available,not_available,not_available,Customs broker,"RJGV+MG Doral, Florida","https://www.google.com/maps/place/The+Perishable+Specialist,+Inc./data=!4m7!3m6!1s0x88d9bbfaa60243fb:0xaa22ce7992514a67!8m2!3d25.8266268!4d-80.3562489!16s%2Fg%2F1tjjq55y!19sChIJ-0MCpvq72YgRZ0pRknnOIqo?authuser=0&hl=en&rclk=1"
SOS Customs Brokerage,not_available,not_available,"3650 NW 80th Ave, Doral, FL 33166",(305) 807-8850,soscustomsbrokerage.com,not_available,not_available,not_available,Customs consultant,"RM7C+8X Doral, Florida",https://www.google.com/maps/place/SOS+Customs+Brokerage/data=!4m7!3m6!1s0x88d9bbae4d4bac7b:0xba5816ccef68ff72!8m2!3d25.8132815!4d-80.3275419!16s%2Fg%2F11m5rzzvh4!19sChIJe6xLTa672YgRcv9o78wWWLo?authuser=0&hl=en&rclk=1
"HE-Z CUSTOMS BROKER, CORP",not_available,not_available,"7225 NW 25th St #310, Miami, FL 33122",(305) 406-3660,hezcustoms.com,not_available,not_available,not_available,Customs broker,"QMXP+7C Miami, Florida","https://www.google.com/maps/place/HE-Z+CUSTOMS+BROKER,+CORP/data=!4m7!3m6!1s0x88d9b99b11f6cd55:0x11bf7d4dbb3fbb41!8m2!3d25.798205!4d-80.3139779!16s%2Fg%2F11hbqd_vpq!19sChIJVc32EZu52YgRQbs_u019vxE?authuser=0&hl=en&rclk=1"
"KCI Customs Brokers, Inc",not_available,not_available,"1900 NW 82nd Ave, Miami, FL 33126",(305) 994-7200,kcimia.com,not_available,not_available,not_available,Customs broker,"QMRC+X5 Miami, Florida","https://www.google.com/maps/place/KCI+Customs+Brokers,+Inc/data=!4m7!3m6!1s0x88d9b94a245d375b:0x6bd35189ae7c5088!8m2!3d25.792496!4d-80.3296016!16s%2Fg%2F11sxx59v5g!19sChIJWzddJEq52YgRiFB8rolR02s?authuser=0&hl=en&rclk=1"
"GJ Enterprises, Customs Brokerage & Cosulting, Inc.",not_available,not_available,"1480 NW 94th Ave Suite 104, Doral, FL 33172",(305) 934-9657,not_available,Closed ⋅ Opens 8 AM Thu,not_available,not_available,Customs broker,"QMP2+VV Doral, Florida","https://www.google.com/maps/place/GJ+Enterprises,+Customs+Brokerage+%26+Cosulting,+Inc./data=!4m7!3m6!1s0x88d9b939104e4f7d:0xfbdc545de2d4c0b3!8m2!3d25.7871265!4d-80.3478706!16s%2Fg%2F1262nfwl1!19sChIJfU9OEDm52YgRs8DU4l1U3Ps?authuser=0&hl=en&rclk=1"
Livingston International,1.0,not_available,"3625 NW 82nd Ave Ste 107, Doral, FL 33166",(305) 629-9568,livingstonintl.com,not_available,not_available,not_available,Customs broker,"RM5C+2F Doral, Florida",https://www.google.com/maps/place/Livingston+International/data=!4m7!3m6!1s0x88d9b970f2943303:0xa2e159c9306408cd!8m2!3d25.80751!4d-80.3288349!16s%2Fg%2F1wl4rdl5!19sChIJAzOU8nC52YgRzQhkMMlZ4aI?authuser=0&hl=en&rclk=1
Commodity Forwarders Inc,3.0,5,"8150 NW 21st St, Doral, FL 33122",(305) 593-1774,cfiperishables.com,not_available,not_available,not_available,Freight forwarding service,"QMVF+32 Doral, Florida",https://www.google.com/maps/place/Commodity+Forwarders+Inc/data=!4m7!3m6!1s0x88d9b984d776344b:0x952f0d23638deaa8!8m2!3d25.792725!4d-80.3274786!16s%2Fg%2F12640_0yg!19sChIJSzR214S52YgRqOqNYyMNL5U?authuser=0&hl=en&rclk=1
Elite Customs Brokers Corp,5.0,6,not_available,(786) 543-1184,elitecustomsbrokers.com,not_available,not_available,not_available,Customs broker,not_available,https://www.google.com/maps/place/Elite+Customs+Brokers+Corp/data=!4m7!3m6!1s0xd1a435ea161808d:0x4c4c33da2749d34a!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11l37q5ghp!19sChIJjYBhoV5DGg0RStNJJ9ozTEw?authuser=0&hl=en&rclk=1
"Happy Custom Brokers, Inc",not_available,not_available,"4615 NW 72nd Ave #115, Miami, FL 33166",(305) 593-1205,not_available,not_available,not_available,not_available,Customs broker,"RM8P+CW Miami, Florida","https://www.google.com/maps/place/Happy+Custom+Brokers,+Inc/data=!4m7!3m6!1s0x88d9b985d5b7b853:0x4155f72f5e5dce4e!8m2!3d25.8160353!4d-80.3127364!16s%2Fg%2F1ts1nfq5!19sChIJU7i31YW52YgRTs5dXi_3VUE?authuser=0&hl=en&rclk=1"
Latin Gate Customs Brokers Inc,5.0,9,"13831 SW 59th St #103, Miami, FL 33183",(305) 383-8364,latingatechb.com,not_available,not_available,not_available,Customs broker,"PH6J+MH Miami, Florida",https://www.google.com/maps/place/Latin+Gate+Customs+Brokers+Inc/data=!4m7!3m6!1s0x88d9c064e45c203f:0x40bb1101ec11d3ad!8m2!3d25.711736!4d-80.4185186!16s%2Fg%2F1vyk39dw!19sChIJPyBc5GTA2YgRrdMR7AERu0A?authuser=0&hl=en&rclk=1
Imperial Freight Brokers,4.0,22,"10890 NW 29th St, Doral, FL 33172",(305) 592-6910,imperialfreight.com,not_available,not_available,not_available,Freight forwarding service,"RJ2G+2R Doral, Florida",https://www.google.com/maps/place/Imperial+Freight+Brokers/data=!4m7!3m6!1s0x88d9b94a55555555:0xe41a0fbda04afb26!8m2!3d25.8000562!4d-80.372878!16s%2Fg%2F11f2wmf8tk!19sChIJVVVVVUq52YgRJvtKoL0PGuQ?authuser=0&hl=en&rclk=1
All Cleared Customs Brokerage,5.0,2,"3350 Virginia St, Miami, FL 33133",(347) 952-8680,accb.us,not_available,not_available,not_available,Customs broker,"PQH5+C8 Miami, Florida",https://www.google.com/maps/place/All+Cleared+Customs+Brokerage/data=!4m7!3m6!1s0x88d9b7ba04cd6d25:0x510b2ac79586d620!8m2!3d25.7286097!4d-80.241633!16s%2Fg%2F11vyc91k9b!19sChIJJW3NBLq32YgRINaGlccqC1E?authuser=0&hl=en&rclk=1
GT Brokers Corp,not_available,not_available,"7791 NW 46th St STE 208, Doral, FL 33166",(305) 629-9240,gtbrokers.com,not_available,not_available,not_available,Customs broker,"RM8G+6H Doral, Florida",https://www.google.com/maps/place/GT+Brokers+Corp/data=!4m7!3m6!1s0x88d9b99ca1d60eb7:0x27307d195e959e1e!8m2!3d25.8156221!4d-80.3235446!16s%2Fg%2F1tdq_j6h!19sChIJtw7WoZy52YgRHp6VXhl9MCc?authuser=0&hl=en&rclk=1
Lufran International Inc,4.2,15,"2250 NW 96th Ave #201, Doral, FL 33172",(305) 594-1070,lufran-intl.com,not_available,not_available,not_available,Customs broker,"QJVX+PF Doral, Florida",https://www.google.com/maps/place/Lufran+International+Inc/data=!4m7!3m6!1s0x88d9b053ab4d9a63:0xc3f5462b8d383062!8m2!3d25.794317!4d-80.351339!16s%2Fg%2F1tfqrr9m!19sChIJY5pNq1Ow2YgRYjA4jStG9cM?authuser=0&hl=en&rclk=1
"Expedited World Cargo, Inc.",4.7,18,"9667 NW 33rd St, Doral, FL 33178",(305) 392-5085,ewcnow.com,not_available,not_available,not_available,Freight forwarding service,"RJ4X+7C Doral, Florida","https://www.google.com/maps/place/Expedited+World+Cargo,+Inc./data=!4m7!3m6!1s0x88d9b95aa28f4765:0x8dc300e425f64502!8m2!3d25.805659!4d-80.35147!16s%2Fg%2F1v9gktbf!19sChIJZUePolq52YgRAkX2JeQAw40?authuser=0&hl=en&rclk=1"
"A1 Worldwide Logistics, Inc.",4.8,239,"1035 NE 125th St #320, North Miami, FL 33161",(305) 912-0631,a1worldwidelogistics.com,not_available,not_available,not_available,Customs broker,"VRRC+8V North Miami, Florida","https://www.google.com/maps/place/A1+Worldwide+Logistics,+Inc./data=!4m7!3m6!1s0x88d9bb2c3291fd39:0x81c8608ebf8536fd!8m2!3d25.8908533!4d-80.1778216!16s%2Fg%2F11c0qgmq5z!19sChIJOf2RMiy72YgR_TaFv45gyIE?authuser=0&hl=en&rclk=1"
United Customs Services Inc,4.7,3,"8201 NW 87th Ave suite 800, Medley, FL 33178",(305) 639-9584,unitedcustomservices.com,not_available,not_available,not_available,Customs broker,"RMV6+2V Medley, Florida",https://www.google.com/maps/place/United+Customs+Services+Inc/data=!4m7!3m6!1s0x88d9b106fba16897:0xb22f4a4072f60d89!8m2!3d25.8426127!4d-80.3378701!16s%2Fg%2F1tf1ck6k!19sChIJl2ih-wax2YgRiQ32ckBKL7I?authuser=0&hl=en&rclk=1
American Wings,4.1,14,"3000 NW 79th Ave, Doral, FL 33122",(305) 477-7733,americanwingsfl.com,not_available,not_available,not_available,Freight forwarding service,"RM2F+QV Doral, Florida",https://www.google.com/maps/place/American+Wings/data=!4m7!3m6!1s0x88d9b979c4a80b73:0xc9e97deb47a4d735!8m2!3d25.8018966!4d-80.3253051!16s%2Fg%2F1tg4m5d3!19sChIJcwuoxHm52YgRNdekR-t96ck?authuser=0&hl=en&rclk=1
Ameritrans Express Inc,5.0,3,"7215 NW 41st St Bay K, Miami, FL 33166",(305) 591-8111,not_available,not_available,not_available,not_available,Customs broker,"RM6P+PH Miami, Florida",https://www.google.com/maps/place/Ameritrans+Express+Inc/data=!4m7!3m6!1s0x88d9b98766c32877:0x96bf634671656cb3!8m2!3d25.8118465!4d-80.3135623!16s%2Fg%2F1v9lcl9k!19sChIJdyjDZoe52YgRs2xlcUZjv5Y?authuser=0&hl=en&rclk=1
Hecny Transportation Inc,3.9,21,"1904 NW 82nd Ave, Doral, FL 33126",(305) 594-5882,hecny.com,not_available,not_available,not_available,Freight forwarding service,"QMRC+Q7 Doral, Florida",https://www.google.com/maps/place/Hecny+Transportation+Inc/data=!4m7!3m6!1s0x88d9b973a7fcdff5:0x1f9dcd4b658e9854!8m2!3d25.7919374!4d-80.3293448!16s%2Fg%2F1vf9d516!19sChIJ9d_8p3O52YgRVJiOZUvNnR8?authuser=0&hl=en&rclk=1
MH Logistics,5.0,12,"3042 NW 73rd St Suite 4, Miami, FL 33147",(786) 937-5352,mhls.co,not_available,not_available,not_available,Freight forwarding service,"RQR3+29 Miami, Florida",https://www.google.com/maps/place/MH+Logistics/data=!4m7!3m6!1s0x88d9b1cd039e420b:0x3c934124341baee6!8m2!3d25.8400393!4d-80.2466008!16s%2Fg%2F11kqlt2jd0!19sChIJC0KeA82x2YgR5q4bNCRBkzw?authuser=0&hl=en&rclk=1
Compass Freight Brokers Inc,5.0,5,"8900 NW 35th Ln #140, Doral, FL 33172",(305) 363-2007,compassfreightbrokers.com,Closed ⋅ Opens 8:30 AM Thu,not_available,not_available,Freight forwarding service,"RM45+PQ Doral, Florida",https://www.google.com/maps/place/Compass+Freight+Brokers+Inc/data=!4m7!3m6!1s0x88d9b9471de66c7d:0xc4eb00548daed239!8m2!3d25.8067777!4d-80.340567!16s%2Fg%2F11fsvr7_wf!19sChIJfWzmHUe52YgROdKujVQA68Q?authuser=0&hl=en&rclk=1
Artgue International Inc,4.6,9,"6734 NW 72nd Ave, Miami, FL 33166",(305) 887-3636,artgue.com,not_available,not_available,not_available,Customs broker,"RMPP+22 Miami, Florida",https://www.google.com/maps/place/Artgue+International+Inc/data=!4m7!3m6!1s0x88d9ba36237252dd:0x4adb77bf6a9b82ae!8m2!3d25.8350421!4d-80.3148952!16s%2Fg%2F1tdzmc0v!19sChIJ3VJyIza62YgRroKbar9320o?authuser=0&hl=en&rclk=1
