name,rating,reviews,address,phone,website,hours,email,social_media,category,plus_code,url
Miami Tech Inc. Distribution Center,5.0,not_available,"7191 NW 36th Ct, Miami, FL 33147",(800) 339-2290,miamitech.com,not_available,not_available,not_available,Distribution service,"RPQV+J9 Miami, Florida",https://www.google.com/maps/place/Miami+Tech+Inc.+Distribution+Center/data=!4m7!3m6!1s0x88d9b092c01bed9d:0xc984faa3eaa3fe62!8m2!3d25.8390926!4d-80.2565442!16s%2Fg%2F1tgdjt12!19sChIJne0bwJKw2YgRYv6j6qP6hMk?authuser=0&hl=en&rclk=1
Roca Tile Miami Showroom & Distribution Center,4.6,54,"11190 NW 25th St, Miami, FL 33172",(800) 321-0684,rocatileusa.com,not_available,not_available,not_available,Tile store,"QJWF+6G Miami, Florida",https://www.google.com/maps/place/Roca+Tile+Miami+Showroom+%26+Distribution+Center/data=!4m7!3m6!1s0x88d9beb79c850eb3:0xeec973c0fb6b7634!8m2!3d25.7955074!4d-80.37613!16s%2Fg%2F1thpxmx4!19sChIJsw6FnLe-2YgRNHZr-8Bzye4?authuser=0&hl=en&rclk=1
Miami Herald Distribution Center S1,2.5,6,"sw, 7302 NW 43rd St, Miami, FL 33166",(305) 269-3891,not_available,not_available,not_available,not_available,Distribution service,"PMJP+3Q Miami, Florida",https://www.google.com/maps/place/Miami+Herald+Distribution+Center+S1/data=!4m7!3m6!1s0x88d9b864d5af1437:0x8ff41503e382c77f!8m2!3d25.730149!4d-80.3130892!16s%2Fg%2F11b7f23jyg!19sChIJNxSv1WS42YgRf8eC4wMV9I8?authuser=0&hl=en&rclk=1
Ameriworld Fulfillment,4.5,27,"3325 NW 70th Ave, Miami, FL 33122",(305) 777-0548,ameriworld.com,not_available,not_available,not_available,Distribution service,"RM3Q+HR Miami, Florida",https://www.google.com/maps/place/Ameriworld+Fulfillment/data=!4m7!3m6!1s0x88d9b0108618eaf1:0x5034ed19f83f386b!8m2!3d25.8039145!4d-80.3104411!16s%2Fg%2F1hhh6fpg_!19sChIJ8eoYhhCw2YgRazg_-BntNFA?authuser=0&hl=en&rclk=1
Miami International Commerce Center by Link Logistics,4.5,336,"8181 NW 14th St, Doral, FL 33126",(305) 590-1515,linkparks.com,not_available,not_available,not_available,Business park,"QMPC+JM Doral, Florida",https://www.google.com/maps/place/Miami+International+Commerce+Center+by+Link+Logistics/data=!4m7!3m6!1s0x88d9b90b89b7bf53:0x909b2b9331df40b8!8m2!3d25.786579!4d-80.3282955!16s%2Fg%2F11b6qy6c_9!19sChIJU7-3iQu52YgRuEDfMZMrm5A?authuser=0&hl=en&rclk=1
Essendant - Miami Distribution Center,4.1,30,"10801 NW 103rd St #21, Medley, FL 33178",(305) 863-6300,essendant.com,not_available,not_available,not_available,Distribution service,"VJ9F+3R Medley, Florida",https://www.google.com/maps/place/Essendant+-+Miami+Distribution+Center/data=!4m7!3m6!1s0x88d9b0ba09c89c67:0xc77fdde35d059835!8m2!3d25.8677155!4d-80.3754617!16s%2Fg%2F1vxzbf3l!19sChIJZ5zICbqw2YgRNZgFXePdf8c?authuser=0&hl=en&rclk=1
Warehouse,5.0,3,"6451 NW 102nd Ave, Doral, FL 33178",not_available,not_available,not_available,not_available,not_available,Warehouse,"RJJR+QM Doral, Florida",https://www.google.com/maps/place/Warehouse/data=!4m7!3m6!1s0x88d9bbf9f2f2edef:0xefbb726856ca1edc!8m2!3d25.8319175!4d-80.3582703!16s%2Fg%2F11r_tyft95!19sChIJ7-3y8vm72YgR3B7KVmhyu-8?authuser=0&hl=en&rclk=1
Amazon DMI6,4.0,102,"6703 NW 7th St, Miami, FL 33126",not_available,search.amazondelivers.jobs,not_available,not_available,not_available,Warehouse,"QMHV+FH Miami, Florida",https://www.google.com/maps/place/Amazon+DMI6/data=!4m7!3m6!1s0x88d9b928dff6bc25:0xa7a0777862ba80ef!8m2!3d25.7786502!4d-80.3060127!16s%2Fg%2F11j00p5p11!19sChIJJbz23yi52YgR74C6Ynh3oKc?authuser=0&hl=en&rclk=1
Warehouse Doral,5.0,2,"8068 NW 66th St, Miami, FL 33166",not_available,not_available,not_available,not_available,not_available,Store,"RMMC+8J Miami, Florida",https://www.google.com/maps/place/Warehouse+Doral/data=!4m7!3m6!1s0x88d9bbc976011b75:0xb578f8823eba5a90!8m2!3d25.8333037!4d-80.3284825!16s%2Fg%2F11clv6wzdk!19sChIJdRsBdsm72YgRkFq6PoL4eLU?authuser=0&hl=en&rclk=1
HMI2 Amazon Warehouse,4.2,17,"3340 NW 67th Ave, Miami, FL 33122",not_available,not_available,not_available,not_available,not_available,Warehouse,"RM3V+V7 Miami, Florida",https://www.google.com/maps/place/HMI2+Amazon+Warehouse/data=!4m7!3m6!1s0x88d9b9c7e1e0e929:0xe89c9f105c16c2e7!8m2!3d25.8046773!4d-80.3068617!16s%2Fg%2F11nstm_rtl!19sChIJKeng4ce52YgR58IWXBCfnOg?authuser=0&hl=en&rclk=1
LILLY + Associates Distribution Center,4.3,8,"11440 NW 122nd St Suite 800, Miami, FL 33178",(305) 513-9540,shiplilly.com,not_available,not_available,not_available,Distribution service,"VJJ8+XP Miami, Florida",https://www.google.com/maps/place/LILLY+%2B+Associates+Distribution+Center/data=!4m7!3m6!1s0x88d9bc967ce0bbdf:0x8a7b339764c90b3e!8m2!3d25.8824521!4d-80.3831771!16s%2Fg%2F11gfm0rbz9!19sChIJ37vgfJa82YgRPgvJZJcze4o?authuser=0&hl=en&rclk=1
CB2 Warehouse,5.0,not_available,"9708 NW 17th St, Doral, FL 33172",(786) 589-5199,cb2.com,not_available,not_available,not_available,Warehouse,"QJQW+PH Doral, Florida",https://www.google.com/maps/place/CB2+Warehouse/data=!4m7!3m6!1s0x88d9b9f13fbf50f7:0x4cb1dedc8be01373!8m2!3d25.7892819!4d-80.3535347!16s%2Fg%2F11vjl58qkv!19sChIJ91C_P_G52YgRcxPgi9zesUw?authuser=0&hl=en&rclk=1
Prologis Beacon Centre 15,5.0,not_available,"8578 NW 23rd St, Doral, FL 33126",(510) 661-4013,prologis.com,not_available,not_available,not_available,Warehouse,"QMV8+X8 Doral, Florida",https://www.google.com/maps/place/Prologis+Beacon+Centre+15/data=!4m7!3m6!1s0x88d9b94a5498dec9:0xe1fd7abcc131847a!8m2!3d25.7949596!4d-80.3342412!16s%2Fg%2F11k_1834z2!19sChIJyd6YVEq52YgReoQxwbx6_eE?authuser=0&hl=en&rclk=1
"Caesarstone Showroom & Distribution Center - Miami, FL",4.9,15,"8301 NW 27th St Suite 9-10, Doral, FL 33122",(305) 715-0057,caesarstoneus.com,not_available,not_available,not_available,Granite supplier,"RM2C+44 Doral, Florida","https://www.google.com/maps/place/Caesarstone+Showroom+%26+Distribution+Center+-+Miami,+FL/data=!4m7!3m6!1s0x88d9bbca61b29e7b:0xcc5a973e3d16780!8m2!3d25.8002548!4d-80.3296737!16s%2Fg%2F1pv0fs7j9!19sChIJe56yYcq72YgRgGfR43OpxQw?authuser=0&hl=en&rclk=1"
Sorting center,5.0,not_available,"Doral, FL 33126",not_available,not_available,not_available,not_available,not_available,Transportation service,"QPH3+FG Doral, Florida",https://www.google.com/maps/place/Sorting+center/data=!4m7!3m6!1s0x88d9b900243c9ec5:0xd3aa88b5e1c19b31!8m2!3d25.778647!4d-80.2962385!16s%2Fg%2F11y27qmdmx!19sChIJxZ48JAC52YgRMZvB4bWIqtM?authuser=0&hl=en&rclk=1
J C Distribution Center,3.9,18,"3808 NW 125th St, Opa-locka, FL 33054",(305) 953-4188,not_available,not_available,not_available,not_available,Warehouse,"VPQQ+54 Opa-locka, Florida",https://www.google.com/maps/place/J+C+Distribution+Center/data=!4m7!3m6!1s0x88d9b010f9a1821b:0xeaf66e12fc8d01a!8m2!3d25.8878938!4d-80.2621285!16s%2Fg%2F1tgjm2gx!19sChIJG4Kh-RCw2YgRGtDIL-Fmrw4?authuser=0&hl=en&rclk=1
MIT,4.1,61,"1776 NW 95th Ave, Doral, FL 33172",(305) 593-7866,not_available,not_available,not_available,not_available,Distribution service,"QMR2+43 Doral, Florida",https://www.google.com/maps/place/MIT/data=!4m7!3m6!1s0x88d9b938ac5cb6b7:0xc2c4e5a04e284f30!8m2!3d25.7903575!4d-80.3498573!16s%2Fg%2F11bw4xlb7k!19sChIJt7ZcrDi52YgRME8oTqDlxMI?authuser=0&hl=en&rclk=1
The Home Depot Distribution Center,3.8,16,"4210 W 108th St, Hialeah, FL 33018",(866) 698-4347,careers.homedepot.com,not_available,not_available,not_available,Distribution service,"WJ9H+V4 Hialeah, Florida",https://www.google.com/maps/place/The+Home+Depot+Distribution+Center/data=!4m7!3m6!1s0x88d9a38d3d60e5eb:0xd636ebd5e7d01974!8m2!3d25.9197327!4d-80.3721842!16s%2Fg%2F11s0jbkfyh!19sChIJ6-VgPY2j2YgRdBnQ59XrNtY?authuser=0&hl=en&rclk=1
Crate & Barrel Warehouse,4.4,14,"9708 NW 17th St, Doral, FL 33172",(786) 589-5199,crateandbarrel.com,not_available,not_available,not_available,Warehouse,"QJQW+PJ Doral, Florida",https://www.google.com/maps/place/Crate+%26+Barrel+Warehouse/data=!4m7!3m6!1s0x88d9b9220f489a07:0x6c2c29d24b72d2bc!8m2!3d25.7893198!4d-80.353438!16s%2Fg%2F11sf9tss0q!19sChIJB5pIDyK52YgRvNJyS9IpLGw?authuser=0&hl=en&rclk=1
Bonanza Food Distribution,not_available,not_available,"1375 NW 89th Ct, Doral, FL 33172",not_available,not_available,not_available,not_available,not_available,Warehouse,"QMP5+9Q Doral, Florida",https://www.google.com/maps/place/Bonanza+Food+Distribution/data=!4m7!3m6!1s0x88d9b90012217dff:0xcf9c4fd9a709fbc!8m2!3d25.7859486!4d-80.3405286!16s%2Fg%2F11x6lz5cf3!19sChIJ_30hEgC52YgRvJ9wmv3E-Qw?authuser=0&hl=en&rclk=1
Modlo Air Logistics Center,1.0,not_available,"7725 - 7855 NW 41st St, Doral, FL 33166",not_available,not_available,not_available,not_available,not_available,Warehouse,"RM7G+7X Doral, Florida",https://www.google.com/maps/place/Modlo+Air+Logistics+Center/data=!4m7!3m6!1s0x88d9b9c1b2d2dbcd:0x3bbc4160d9d575a8!8m2!3d25.8131673!4d-80.3225292!16s%2Fg%2F11t4hslprm!19sChIJzdvSssG52YgRqHXV2WBBvDs?authuser=0&hl=en&rclk=1
Cellmark warehouse,5.0,not_available,"1303 NW 78th Ave, Doral, FL 33126",not_available,not_available,not_available,not_available,not_available,Corporate office,"QMMH+W3 Doral, Florida",https://www.google.com/maps/place/Cellmark+warehouse/data=!4m7!3m6!1s0x88d9b9afadc17719:0xc7348c90d86c571f!8m2!3d25.7848164!4d-80.322257!16s%2Fg%2F11j95ykjj6!19sChIJGXfBra-52YgRH1ds2JCMNMc?authuser=0&hl=en&rclk=1
palette liquidation center,not_available,not_available,"Doral, FL 33126",not_available,not_available,not_available,not_available,not_available,Warehouse,"QMRC+43 Doral, Florida",https://www.google.com/maps/place/palette+liquidation+center/data=!4m7!3m6!1s0x88d9b9000e685253:0xa63015f258fd8ff8!8m2!3d25.7903225!4d-80.3297905!16s%2Fg%2F11w1vgt31v!19sChIJU1JoDgC52YgR-I_9WPIVMKY?authuser=0&hl=en&rclk=1
Logistics & Distribution Services,4.2,5,"1590 NW 108th Ave, Miami, FL 33172",(786) 875-0126,logisticsdistributionservices.com,not_available,not_available,not_available,Logistics service,"QJQG+5W Miami, Florida",https://www.google.com/maps/place/Logistics+%26+Distribution+Services/data=!4m7!3m6!1s0x88d9bf509f5b9ded:0x2179bdbaeabaf550!8m2!3d25.7879558!4d-80.3726473!16s%2Fg%2F11y5qczbf_!19sChIJ7Z1bn1C_2YgRUPW66rq9eSE?authuser=0&hl=en&rclk=1
Dolphin Commerce Center,4.3,3,"11200 NW 25th St, Doral, FL 33172",(305) 808-7313,not_available,not_available,not_available,not_available,Warehouse,"QJWC+CM Doral, Florida",https://www.google.com/maps/place/Dolphin+Commerce+Center/data=!4m7!3m6!1s0x88d9bfc2f26a4a1f:0x48fcfd313f04878c!8m2!3d25.7961151!4d-80.3782683!16s%2Fg%2F11j03zqyyh!19sChIJH0pq8sK_2YgRjIcEPzH9_Eg?authuser=0&hl=en&rclk=1
Victoria's Secret Processing Center,5.0,not_available,"Beacon @, 2100 NW 97th Ave #97th, Doral, FL 33172",(305) 436-0400,victoriassecret.com,not_available,not_available,not_available,Warehouse,"QJVW+F2 Doral, Florida",https://www.google.com/maps/place/Victoria%27s+Secret+Processing+Center/data=!4m7!3m6!1s0x88d9b9ca0a356407:0x556ec18d32fb0322!8m2!3d25.7937295!4d-80.3549026!16s%2Fg%2F11qpvcjjb_!19sChIJB2Q1Csq52YgRIgP7Mo3BblU?authuser=0&hl=en&rclk=1
